entry,at,order
"River: 3♠, A♠, 8♣, 10♦ [10♣]",2024-12-17T21:17:54.469Z,173447027446900
"""Max Roman @ oiOtU2XuYt"" checks",2024-12-17T21:17:53.633Z,173447027363300
"""Kevin @ tbjpqIQSOB"" checks",2024-12-17T21:17:50.947Z,173447027094700
"Turn: 3♠, A♠, 8♣ [10♦]",2024-12-17T21:17:48.724Z,173447026872400
"""Spence @ cbvju-2iMm"" folds",2024-12-17T21:17:47.874Z,173447026787400
"""Kevin @ tbjpqIQSOB"" calls 1.05",2024-12-17T21:17:45.433Z,173447026543300
"""Max Roman @ oiOtU2XuYt"" bets 1.05",2024-12-17T21:17:43.637Z,173447026363700
"""Spence @ cbvju-2iMm"" checks",2024-12-17T21:17:36.902Z,173447025690200
"""Kevin @ tbjpqIQSOB"" checks",2024-12-17T21:17:34.278Z,173447025427800
"Flop:  [3♠, A♠, 8♣]",2024-12-17T21:17:32.371Z,173447025237100
"""Davis @ MxiH63B6Pl"" folds",2024-12-17T21:17:31.538Z,173447025153800
"""willdevens @ sVfd-WUsjU"" folds",2024-12-17T21:17:30.589Z,173447025058900
"""Max Roman @ oiOtU2XuYt"" calls 0.60",2024-12-17T21:17:29.662Z,173447024966200
"""Spence @ cbvju-2iMm"" calls 0.60",2024-12-17T21:17:26.967Z,173447024696700
"""Kevin @ tbjpqIQSOB"" raises to 0.60",2024-12-17T21:17:24.444Z,173447024444400
"""Carver @ iHIG57mx6P"" folds",2024-12-17T21:17:21.886Z,173447024188600
"""Davis @ MxiH63B6Pl"" posts a big blind of 0.20",2024-12-17T21:17:19.879Z,173447023987909
"""willdevens @ sVfd-WUsjU"" posts a small blind of 0.10",2024-12-17T21:17:19.879Z,173447023987908
"Player stacks: #2 ""Carver @ iHIG57mx6P"" (8.23) | #3 ""Kevin @ tbjpqIQSOB"" (13.68) | #4 ""Spence @ cbvju-2iMm"" (29.60) | #5 ""Max Roman @ oiOtU2XuYt"" (16.74) | #8 ""willdevens @ sVfd-WUsjU"" (50.60) | #10 ""Davis @ MxiH63B6Pl"" (50.50)",2024-12-17T21:17:19.879Z,173447023987901
"-- starting hand #175 (id: ybv1et4mz12y)  (No Limit Texas Hold'em) (dealer: ""Max Roman @ oiOtU2XuYt"") --",2024-12-17T21:17:19.879Z,173447023987900
"""Carver @ iHIG57mx6P"" shows a 5♣, 9♠.",2024-12-17T21:17:16.065Z,173447023606500
"""Kevin @ tbjpqIQSOB"" shows a 8♥, 8♣.",2024-12-17T21:17:15.054Z,173447023505400
"-- ending hand #174 --",2024-12-17T21:17:12.563Z,173447023256302
"""willdevens @ sVfd-WUsjU"" collected 2.10 from pot",2024-12-17T21:17:12.563Z,173447023256301
"Uncalled bet of 2.10 returned to ""willdevens @ sVfd-WUsjU""",2024-12-17T21:17:12.563Z,173447023256300
"""Kevin @ tbjpqIQSOB"" folds",2024-12-17T21:17:11.751Z,173447023175100
"""willdevens @ sVfd-WUsjU"" bets 2.10",2024-12-17T21:17:10.183Z,173447023018300
"Turn: K♠, 10♠, 7♠ [J♠]",2024-12-17T21:17:05.757Z,173447022575700
"""Kevin @ tbjpqIQSOB"" checks",2024-12-17T21:17:04.860Z,173447022486000
"""willdevens @ sVfd-WUsjU"" checks",2024-12-17T21:17:03.575Z,173447022357500
"Flop:  [K♠, 10♠, 7♠]",2024-12-17T21:17:01.954Z,173447022195400
"""willdevens @ sVfd-WUsjU"" calls 1.00",2024-12-17T21:17:01.033Z,173447022103300
"""Max Roman @ oiOtU2XuYt"" folds",2024-12-17T21:16:59.802Z,173447021980200
"""Spence @ cbvju-2iMm"" folds",2024-12-17T21:16:58.807Z,173447021880700
"""Kevin @ tbjpqIQSOB"" raises to 1.00",2024-12-17T21:16:57.718Z,173447021771800
"""Carver @ iHIG57mx6P"" folds",2024-12-17T21:16:54.502Z,173447021450200
"""Davis @ MxiH63B6Pl"" folds",2024-12-17T21:16:53.566Z,173447021356600
"""willdevens @ sVfd-WUsjU"" posts a big blind of 0.20",2024-12-17T21:16:52.497Z,173447021249709
"""Max Roman @ oiOtU2XuYt"" posts a small blind of 0.10",2024-12-17T21:16:52.497Z,173447021249708
"Player stacks: #2 ""Carver @ iHIG57mx6P"" (8.23) | #3 ""Kevin @ tbjpqIQSOB"" (14.68) | #4 ""Spence @ cbvju-2iMm"" (29.60) | #5 ""Max Roman @ oiOtU2XuYt"" (16.84) | #8 ""willdevens @ sVfd-WUsjU"" (49.50) | #10 ""Davis @ MxiH63B6Pl"" (50.50)",2024-12-17T21:16:52.497Z,173447021249701
"-- starting hand #174 (id: or4jag2kiteg)  (No Limit Texas Hold'em) (dealer: ""Spence @ cbvju-2iMm"") --",2024-12-17T21:16:52.497Z,173447021249700
"-- ending hand #173 --",2024-12-17T21:16:46.575Z,173447020657502
"""willdevens @ sVfd-WUsjU"" collected 2.60 from pot",2024-12-17T21:16:46.575Z,173447020657501
"Uncalled bet of 1.00 returned to ""willdevens @ sVfd-WUsjU""",2024-12-17T21:16:46.575Z,173447020657500
"""Spence @ cbvju-2iMm"" folds",2024-12-17T21:16:45.751Z,173447020575100
"""willdevens @ sVfd-WUsjU"" bets 1.00",2024-12-17T21:16:44.331Z,173447020433100
"""Spence @ cbvju-2iMm"" checks",2024-12-17T21:16:40.922Z,173447020092200
"Flop:  [6♠, 8♥, Q♦]",2024-12-17T21:16:35.771Z,173447019577100
"""Spence @ cbvju-2iMm"" calls 1.20",2024-12-17T21:16:34.949Z,173447019494900
"""willdevens @ sVfd-WUsjU"" raises to 1.20",2024-12-17T21:16:31.904Z,173447019190400
"""Max Roman @ oiOtU2XuYt"" folds",2024-12-17T21:16:28.961Z,173447018896100
"""Spence @ cbvju-2iMm"" calls 0.40",2024-12-17T21:16:28.093Z,173447018809300
"""Kevin @ tbjpqIQSOB"" folds",2024-12-17T21:16:24.268Z,173447018426800
"""Carver @ iHIG57mx6P"" folds",2024-12-17T21:16:23.409Z,173447018340900
"""Davis @ MxiH63B6Pl"" folds",2024-12-17T21:16:19.385Z,173447017938500
"""willdevens @ sVfd-WUsjU"" posts a straddle of 0.40",2024-12-17T21:16:11.215Z,173447017121510
"""Max Roman @ oiOtU2XuYt"" posts a big blind of 0.20",2024-12-17T21:16:11.215Z,173447017121509
"""Spence @ cbvju-2iMm"" posts a small blind of 0.10",2024-12-17T21:16:11.215Z,173447017121508
"Player stacks: #2 ""Carver @ iHIG57mx6P"" (8.23) | #3 ""Kevin @ tbjpqIQSOB"" (14.68) | #4 ""Spence @ cbvju-2iMm"" (30.80) | #5 ""Max Roman @ oiOtU2XuYt"" (17.04) | #8 ""willdevens @ sVfd-WUsjU"" (48.10) | #10 ""Davis @ MxiH63B6Pl"" (50.50)",2024-12-17T21:16:11.215Z,173447017121501
"-- starting hand #173 (id: bz9kvnqiptml)  (No Limit Texas Hold'em) (dealer: ""Kevin @ tbjpqIQSOB"") --",2024-12-17T21:16:11.215Z,173447017121500
"""Carver @ iHIG57mx6P"" shows a J♠, Q♦.",2024-12-17T21:16:04.399Z,173447016439900
"""Davis @ MxiH63B6Pl"" shows a A♠, Q♣.",2024-12-17T21:16:04.248Z,173447016424800
"-- ending hand #172 --",2024-12-17T21:16:03.858Z,173447016385802
"""Kevin @ tbjpqIQSOB"" collected 8.04 from pot",2024-12-17T21:16:03.858Z,173447016385801
"Uncalled bet of 6.64 returned to ""Kevin @ tbjpqIQSOB""",2024-12-17T21:16:03.858Z,173447016385800
"""Davis @ MxiH63B6Pl"" folds",2024-12-17T21:16:03.019Z,173447016301900
"""Max Roman @ oiOtU2XuYt"" folds",2024-12-17T21:15:47.602Z,173447014760200
"""Spence @ cbvju-2iMm"" folds",2024-12-17T21:15:46.478Z,173447014647800
"""Kevin @ tbjpqIQSOB"" bets 6.64 and go all in",2024-12-17T21:15:45.032Z,173447014503200
"Flop:  [8♣, J♦, 6♠]",2024-12-17T21:15:41.160Z,173447014116000
"""Max Roman @ oiOtU2XuYt"" calls 2.01",2024-12-17T21:15:40.348Z,173447014034800
"""Spence @ cbvju-2iMm"" calls 2.01",2024-12-17T21:15:37.594Z,173447013759400
"""Kevin @ tbjpqIQSOB"" calls 2.01",2024-12-17T21:15:36.529Z,173447013652900
"""Carver @ iHIG57mx6P"" folds",2024-12-17T21:15:35.641Z,173447013564100
"""Davis @ MxiH63B6Pl"" raises to 2.01",2024-12-17T21:15:33.955Z,173447013395500
"""willdevens @ sVfd-WUsjU"" folds",2024-12-17T21:15:25.989Z,173447012598900
"""Max Roman @ oiOtU2XuYt"" raises to 0.57",2024-12-17T21:15:25.075Z,173447012507500
"""Spence @ cbvju-2iMm"" posts a big blind of 0.20",2024-12-17T21:15:20.456Z,173447012045609
"""Kevin @ tbjpqIQSOB"" posts a small blind of 0.10",2024-12-17T21:15:20.456Z,173447012045608
"Player stacks: #2 ""Carver @ iHIG57mx6P"" (8.23) | #3 ""Kevin @ tbjpqIQSOB"" (8.65) | #4 ""Spence @ cbvju-2iMm"" (32.81) | #5 ""Max Roman @ oiOtU2XuYt"" (19.05) | #8 ""willdevens @ sVfd-WUsjU"" (48.10) | #10 ""Davis @ MxiH63B6Pl"" (52.51)",2024-12-17T21:15:20.456Z,173447012045601
"-- starting hand #172 (id: 2q2k3tl3twgu)  (No Limit Texas Hold'em) (dealer: ""Carver @ iHIG57mx6P"") --",2024-12-17T21:15:20.456Z,173447012045600
"-- ending hand #171 --",2024-12-17T21:15:12.423Z,173447011242302
"""Spence @ cbvju-2iMm"" collected 8.23 from pot with Three of a Kind, 3's on the second run  (combination: 3♣, 3♦, 3♥, A♥, 9♥)",2024-12-17T21:15:12.423Z,173447011242301
"""Carver @ iHIG57mx6P"" collected 8.23 from pot with Flush, Ac High (combination: A♣, K♣, J♣, 9♣, 7♣)",2024-12-17T21:15:12.423Z,173447011242300
"River (second run): 3♥, 5♠, 4♠, A♥ [9♥]",2024-12-17T21:15:08.408Z,173447010840800
"Turn (second run): 3♥, 5♠, 4♠ [A♥]",2024-12-17T21:15:04.392Z,173447010439200
"Flop (second run):  [3♥, 5♠, 4♠]",2024-12-17T21:15:00.386Z,173447010038600
"River: Q♥, J♣, 9♣, K♣ [7♣]",2024-12-17T21:14:56.361Z,173447009636100
"Turn: Q♥, J♣, 9♣ [K♣]",2024-12-17T21:14:52.322Z,173447009232200
"Flop:  [Q♥, J♣, 9♣]",2024-12-17T21:14:48.308Z,173447008830800
"""Spence @ cbvju-2iMm"" shows a 3♣, 3♦.",2024-12-17T21:14:44.242Z,173447008424201
"""Carver @ iHIG57mx6P"" shows a 5♥, A♣.",2024-12-17T21:14:44.242Z,173447008424200
"All players in hand choose to run it twice.",2024-12-17T21:14:43.398Z,173447008339801
"""Carver @ iHIG57mx6P"" chooses to  run it twice.",2024-12-17T21:14:43.398Z,173447008339800
"""Spence @ cbvju-2iMm"" chooses to  run it twice.",2024-12-17T21:14:37.384Z,173447007738400
"Remaining players decide whether to run it twice.",2024-12-17T21:14:36.171Z,173447007617101
"""Spence @ cbvju-2iMm"" raises to 7.93",2024-12-17T21:14:36.171Z,173447007617100
"""Carver @ iHIG57mx6P"" raises to 7.93 and go all in",2024-12-17T21:14:31.775Z,173447007177500
"""Davis @ MxiH63B6Pl"" folds",2024-12-17T21:14:26.487Z,173447006648700
"""Max Roman @ oiOtU2XuYt"" folds",2024-12-17T21:14:25.544Z,173447006554400
"""Spence @ cbvju-2iMm"" raises to 2.20",2024-12-17T21:14:23.578Z,173447006357800
"""Kevin @ tbjpqIQSOB"" folds",2024-12-17T21:14:20.843Z,173447006084300
"""Carver @ iHIG57mx6P"" raises to 1.20",2024-12-17T21:14:19.345Z,173447005934500
"""Davis @ MxiH63B6Pl"" calls 0.20",2024-12-17T21:14:12.494Z,173447005249400
"""willdevens @ sVfd-WUsjU"" folds",2024-12-17T21:14:11.200Z,173447005120000
"""Max Roman @ oiOtU2XuYt"" calls 0.20",2024-12-17T21:14:10.320Z,173447005032000
"""Spence @ cbvju-2iMm"" calls 0.20",2024-12-17T21:14:03.800Z,173447004380000
"""Kevin @ tbjpqIQSOB"" posts a big blind of 0.20",2024-12-17T21:14:02.339Z,173447004233909
"""Carver @ iHIG57mx6P"" posts a small blind of 0.10",2024-12-17T21:14:02.339Z,173447004233908
"Player stacks: #2 ""Carver @ iHIG57mx6P"" (7.93) | #3 ""Kevin @ tbjpqIQSOB"" (8.85) | #4 ""Spence @ cbvju-2iMm"" (32.51) | #5 ""Max Roman @ oiOtU2XuYt"" (19.25) | #8 ""willdevens @ sVfd-WUsjU"" (48.10) | #10 ""Davis @ MxiH63B6Pl"" (52.71)",2024-12-17T21:14:02.339Z,173447004233901
"-- starting hand #171 (id: h6dnbvxg0moz)  (No Limit Texas Hold'em) (dealer: ""Davis @ MxiH63B6Pl"") --",2024-12-17T21:14:02.339Z,173447004233900
"-- ending hand #170 --",2024-12-17T21:13:56.286Z,173447003628603
"""Davis @ MxiH63B6Pl"" shows a A♦, 2♠.",2024-12-17T21:13:56.286Z,173447003628602
"""Carver @ iHIG57mx6P"" collected 1.00 from pot with Two Pair, Q's & 3's (combination: Q♦, Q♣, 3♠, 3♦, 10♥)",2024-12-17T21:13:56.286Z,173447003628601
"""Carver @ iHIG57mx6P"" shows a 3♠, 10♥.",2024-12-17T21:13:56.286Z,173447003628600
"""Carver @ iHIG57mx6P"" checks",2024-12-17T21:13:55.433Z,173447003543300
"""Davis @ MxiH63B6Pl"" checks",2024-12-17T21:13:54.438Z,173447003443800
"River: 3♦, 4♦, Q♦, Q♣ [7♠]",2024-12-17T21:13:53.002Z,173447003300200
"""Davis @ MxiH63B6Pl"" calls 0.20",2024-12-17T21:13:52.128Z,173447003212800
"""Carver @ iHIG57mx6P"" bets 0.20",2024-12-17T21:13:50.396Z,173447003039600
"""Davis @ MxiH63B6Pl"" checks",2024-12-17T21:13:48.861Z,173447002886100
"Turn: 3♦, 4♦, Q♦ [Q♣]",2024-12-17T21:13:47.790Z,173447002779000
"""Spence @ cbvju-2iMm"" folds",2024-12-17T21:13:46.899Z,173447002689900
"""Carver @ iHIG57mx6P"" checks",2024-12-17T21:13:45.652Z,173447002565200
"""Davis @ MxiH63B6Pl"" checks",2024-12-17T21:13:44.290Z,173447002429000
"Flop:  [3♦, 4♦, Q♦]",2024-12-17T21:13:36.559Z,173447001655900
"""Carver @ iHIG57mx6P"" checks",2024-12-17T21:13:35.742Z,173447001574200
"""Davis @ MxiH63B6Pl"" calls 0.20",2024-12-17T21:13:33.423Z,173447001342300
"""willdevens @ sVfd-WUsjU"" folds",2024-12-17T21:13:31.681Z,173447001168100
"""Max Roman @ oiOtU2XuYt"" folds",2024-12-17T21:13:30.776Z,173447001077600
"""Spence @ cbvju-2iMm"" calls 0.20",2024-12-17T21:13:29.913Z,173447000991300
"""Kevin @ tbjpqIQSOB"" folds",2024-12-17T21:13:27.367Z,173447000736700
"""Carver @ iHIG57mx6P"" posts a big blind of 0.20",2024-12-17T21:13:24.468Z,173447000446809
"""Davis @ MxiH63B6Pl"" posts a small blind of 0.10",2024-12-17T21:13:24.468Z,173447000446808
"Player stacks: #2 ""Carver @ iHIG57mx6P"" (7.33) | #3 ""Kevin @ tbjpqIQSOB"" (8.85) | #4 ""Spence @ cbvju-2iMm"" (32.71) | #5 ""Max Roman @ oiOtU2XuYt"" (19.25) | #8 ""willdevens @ sVfd-WUsjU"" (48.10) | #10 ""Davis @ MxiH63B6Pl"" (53.11)",2024-12-17T21:13:24.468Z,173447000446801
"-- starting hand #170 (id: fxppe4wbjf1u)  (No Limit Texas Hold'em) (dealer: ""willdevens @ sVfd-WUsjU"") --",2024-12-17T21:13:24.468Z,173447000446800
"-- ending hand #169 --",2024-12-17T21:13:18.531Z,173446999853102
"""Spence @ cbvju-2iMm"" collected 2.84 from pot",2024-12-17T21:13:18.531Z,173446999853101
"Uncalled bet of 2.13 returned to ""Spence @ cbvju-2iMm""",2024-12-17T21:13:18.531Z,173446999853100
"""Davis @ MxiH63B6Pl"" folds",2024-12-17T21:13:17.681Z,173446999768100
"""Spence @ cbvju-2iMm"" bets 2.13",2024-12-17T21:13:16.269Z,173446999626900
"""Davis @ MxiH63B6Pl"" checks",2024-12-17T21:13:12.091Z,173446999209100
"Flop:  [5♣, J♣, 2♠]",2024-12-17T21:13:09.989Z,173446998998900
"""Davis @ MxiH63B6Pl"" calls 1.37",2024-12-17T21:13:09.143Z,173446998914300
"""willdevens @ sVfd-WUsjU"" folds",2024-12-17T21:13:04.292Z,173446998429200
"""Max Roman @ oiOtU2XuYt"" folds",2024-12-17T21:12:59.798Z,173446997979800
"""Spence @ cbvju-2iMm"" raises to 1.37",2024-12-17T21:12:58.866Z,173446997886600
"""Kevin @ tbjpqIQSOB"" folds",2024-12-17T21:12:53.309Z,173446997330900
"""Carver @ iHIG57mx6P"" folds",2024-12-17T21:12:52.349Z,173446997234900
"""Davis @ MxiH63B6Pl"" posts a big blind of 0.20",2024-12-17T21:12:43.998Z,173446996399809
"""willdevens @ sVfd-WUsjU"" posts a small blind of 0.10",2024-12-17T21:12:43.998Z,173446996399808
"Player stacks: #2 ""Carver @ iHIG57mx6P"" (7.33) | #3 ""Kevin @ tbjpqIQSOB"" (8.85) | #4 ""Spence @ cbvju-2iMm"" (31.24) | #5 ""Max Roman @ oiOtU2XuYt"" (19.25) | #8 ""willdevens @ sVfd-WUsjU"" (48.20) | #10 ""Davis @ MxiH63B6Pl"" (54.48)",2024-12-17T21:12:43.998Z,173446996399801
"-- starting hand #169 (id: fjjgnnemikau)  (No Limit Texas Hold'em) (dealer: ""Max Roman @ oiOtU2XuYt"") --",2024-12-17T21:12:43.998Z,173446996399800
"-- ending hand #168 --",2024-12-17T21:12:37.993Z,173446995799302
"""Max Roman @ oiOtU2XuYt"" collected 4.60 from pot with Pair, 8's (combination: 8♣, 8♠, Q♣, J♠, 9♦)",2024-12-17T21:12:37.993Z,173446995799301
"""Max Roman @ oiOtU2XuYt"" shows a 8♣, 8♠.",2024-12-17T21:12:37.993Z,173446995799300
"""Kevin @ tbjpqIQSOB"" checks",2024-12-17T21:12:37.156Z,173446995715600
"""Max Roman @ oiOtU2XuYt"" checks",2024-12-17T21:12:33.032Z,173446995303200
"River: Q♣, 5♥, 9♦, J♠ [4♥]",2024-12-17T21:12:29.697Z,173446994969700
"""Kevin @ tbjpqIQSOB"" checks",2024-12-17T21:12:28.884Z,173446994888400
"""Max Roman @ oiOtU2XuYt"" checks",2024-12-17T21:12:26.165Z,173446994616500
"Turn: Q♣, 5♥, 9♦ [J♠]",2024-12-17T21:12:22.156Z,173446994215600
"""Davis @ MxiH63B6Pl"" folds",2024-12-17T21:12:21.334Z,173446994133400
"""Max Roman @ oiOtU2XuYt"" calls 0.60",2024-12-17T21:12:10.989Z,173446993098900
"""Spence @ cbvju-2iMm"" folds",2024-12-17T21:12:08.755Z,173446992875500
"""Kevin @ tbjpqIQSOB"" bets 0.60",2024-12-17T21:12:07.672Z,173446992767200
"""Davis @ MxiH63B6Pl"" checks",2024-12-17T21:12:04.102Z,173446992410200
"""Max Roman @ oiOtU2XuYt"" checks",2024-12-17T21:12:02.176Z,173446992217600
"Flop:  [Q♣, 5♥, 9♦]",2024-12-17T21:12:00.245Z,173446992024500
"""Davis @ MxiH63B6Pl"" calls 0.80",2024-12-17T21:11:59.383Z,173446991938300
"""willdevens @ sVfd-WUsjU"" folds",2024-12-17T21:11:58.064Z,173446991806400
"""Max Roman @ oiOtU2XuYt"" calls 0.80",2024-12-17T21:11:54.985Z,173446991498500
"""Spence @ cbvju-2iMm"" calls 0.80",2024-12-17T21:11:53.072Z,173446991307200
"""Kevin @ tbjpqIQSOB"" raises to 0.80",2024-12-17T21:11:49.673Z,173446990967300
"""Carver @ iHIG57mx6P"" folds",2024-12-17T21:11:46.935Z,173446990693500
"""Davis @ MxiH63B6Pl"" calls 0.20",2024-12-17T21:11:46.054Z,173446990605400
"""willdevens @ sVfd-WUsjU"" posts a big blind of 0.20",2024-12-17T21:11:42.343Z,173446990234309
"""Max Roman @ oiOtU2XuYt"" posts a small blind of 0.10",2024-12-17T21:11:42.343Z,173446990234308
"Player stacks: #2 ""Carver @ iHIG57mx6P"" (7.33) | #3 ""Kevin @ tbjpqIQSOB"" (10.25) | #4 ""Spence @ cbvju-2iMm"" (32.04) | #5 ""Max Roman @ oiOtU2XuYt"" (16.05) | #8 ""willdevens @ sVfd-WUsjU"" (48.40) | #10 ""Davis @ MxiH63B6Pl"" (55.28)",2024-12-17T21:11:42.343Z,173446990234301
"-- starting hand #168 (id: ywjumjgjvnq6)  (No Limit Texas Hold'em) (dealer: ""Spence @ cbvju-2iMm"") --",2024-12-17T21:11:42.343Z,173446990234300
"-- ending hand #167 --",2024-12-17T21:11:36.404Z,173446989640402
"""willdevens @ sVfd-WUsjU"" collected 5.40 from pot",2024-12-17T21:11:36.404Z,173446989640401
"Uncalled bet of 2.15 returned to ""willdevens @ sVfd-WUsjU""",2024-12-17T21:11:36.404Z,173446989640400
"""Max Roman @ oiOtU2XuYt"" folds",2024-12-17T21:11:35.566Z,173446989556600
"""willdevens @ sVfd-WUsjU"" raises to 3.50",2024-12-17T21:11:17.878Z,173446987787800
"""Max Roman @ oiOtU2XuYt"" bets 1.35",2024-12-17T21:11:13.483Z,173446987348300
"Flop:  [6♥, A♦, 3♥]",2024-12-17T21:11:09.079Z,173446986907900
"""willdevens @ sVfd-WUsjU"" calls 1.30",2024-12-17T21:11:08.204Z,173446986820400
"""Max Roman @ oiOtU2XuYt"" raises to 1.30",2024-12-17T21:11:06.336Z,173446986633600
"""Spence @ cbvju-2iMm"" folds",2024-12-17T21:11:02.157Z,173446986215700
"""Kevin @ tbjpqIQSOB"" folds",2024-12-17T21:11:01.185Z,173446986118500
"""Carver @ iHIG57mx6P"" folds",2024-12-17T21:11:00.217Z,173446986021700
"""Davis @ MxiH63B6Pl"" folds",2024-12-17T21:10:59.335Z,173446985933500
"""willdevens @ sVfd-WUsjU"" posts a straddle of 0.40",2024-12-17T21:10:55.876Z,173446985587610
"""Max Roman @ oiOtU2XuYt"" posts a big blind of 0.20",2024-12-17T21:10:55.876Z,173446985587609
"""Spence @ cbvju-2iMm"" posts a small blind of 0.10",2024-12-17T21:10:55.876Z,173446985587608
"Player stacks: #2 ""Carver @ iHIG57mx6P"" (7.33) | #3 ""Kevin @ tbjpqIQSOB"" (10.25) | #4 ""Spence @ cbvju-2iMm"" (32.14) | #5 ""Max Roman @ oiOtU2XuYt"" (18.70) | #8 ""willdevens @ sVfd-WUsjU"" (45.65) | #10 ""Davis @ MxiH63B6Pl"" (55.28)",2024-12-17T21:10:55.876Z,173446985587601
"-- starting hand #167 (id: k4wjuiaxmh34)  (No Limit Texas Hold'em) (dealer: ""Kevin @ tbjpqIQSOB"") --",2024-12-17T21:10:55.876Z,173446985587600
"-- ending hand #166 --",2024-12-17T21:10:49.870Z,173446984987003
"""Spence @ cbvju-2iMm"" shows a A♠, 3♥.",2024-12-17T21:10:49.870Z,173446984987002
"""Davis @ MxiH63B6Pl"" collected 55.28 from pot with Straight, A High (combination: A♦, K♦, Q♣, J♠, 10♥)",2024-12-17T21:10:49.870Z,173446984987001
"""Davis @ MxiH63B6Pl"" shows a K♦, J♠.",2024-12-17T21:10:49.870Z,173446984987000
"""Spence @ cbvju-2iMm"" calls 26.49",2024-12-17T21:10:49.057Z,173446984905700
"""Davis @ MxiH63B6Pl"" raises to 26.49 and go all in",2024-12-17T21:10:47.866Z,173446984786600
"""Spence @ cbvju-2iMm"" raises to 14.15",2024-12-17T21:10:42.661Z,173446984266100
"""Davis @ MxiH63B6Pl"" raises to 6.50",2024-12-17T21:10:39.127Z,173446983912700
"""Spence @ cbvju-2iMm"" bets 1.72",2024-12-17T21:10:32.100Z,173446983210000
"River: A♦, 5♦, 3♣, Q♣ [10♥]",2024-12-17T21:10:29.422Z,173446982942200
"""Davis @ MxiH63B6Pl"" checks",2024-12-17T21:10:28.589Z,173446982858900
"""Spence @ cbvju-2iMm"" checks",2024-12-17T21:10:26.264Z,173446982626400
"Turn: A♦, 5♦, 3♣ [Q♣]",2024-12-17T21:10:24.362Z,173446982436200
"""Davis @ MxiH63B6Pl"" checks",2024-12-17T21:10:23.507Z,173446982350700
"""Spence @ cbvju-2iMm"" checks",2024-12-17T21:10:21.978Z,173446982197800
"Flop:  [A♦, 5♦, 3♣]",2024-12-17T21:10:17.356Z,173446981735600
"""Spence @ cbvju-2iMm"" calls 1.10",2024-12-17T21:10:16.506Z,173446981650600
"""Kevin @ tbjpqIQSOB"" folds",2024-12-17T21:10:15.287Z,173446981528700
"""Carver @ iHIG57mx6P"" folds",2024-12-17T21:10:11.075Z,173446981107500
"""Davis @ MxiH63B6Pl"" raises to 1.10",2024-12-17T21:10:09.586Z,173446980958600
"""willdevens @ sVfd-WUsjU"" folds",2024-12-17T21:10:05.925Z,173446980592500
"""Max Roman @ oiOtU2XuYt"" folds",2024-12-17T21:10:05.072Z,173446980507200
"""Spence @ cbvju-2iMm"" posts a big blind of 0.20",2024-12-17T21:10:03.585Z,173446980358509
"""Kevin @ tbjpqIQSOB"" posts a small blind of 0.10",2024-12-17T21:10:03.585Z,173446980358508
"Player stacks: #2 ""Carver @ iHIG57mx6P"" (7.33) | #3 ""Kevin @ tbjpqIQSOB"" (10.35) | #4 ""Spence @ cbvju-2iMm"" (59.73) | #5 ""Max Roman @ oiOtU2XuYt"" (18.70) | #8 ""willdevens @ sVfd-WUsjU"" (45.65) | #10 ""Davis @ MxiH63B6Pl"" (27.59)",2024-12-17T21:10:03.585Z,173446980358501
"-- starting hand #166 (id: qemilwr89ag5)  (No Limit Texas Hold'em) (dealer: ""Carver @ iHIG57mx6P"") --",2024-12-17T21:10:03.585Z,173446980358500
"-- ending hand #165 --",2024-12-17T21:09:57.563Z,173446979756303
"""Kevin @ tbjpqIQSOB"" shows a 5♥, K♣.",2024-12-17T21:09:57.563Z,173446979756302
"""willdevens @ sVfd-WUsjU"" collected 18.60 from pot with A High (combination: A♥, Q♣, J♣, 9♥, 8♠)",2024-12-17T21:09:57.563Z,173446979756301
"""willdevens @ sVfd-WUsjU"" shows a A♥, J♣.",2024-12-17T21:09:57.563Z,173446979756300
"""willdevens @ sVfd-WUsjU"" checks",2024-12-17T21:09:56.749Z,173446979674900
"""Kevin @ tbjpqIQSOB"" checks",2024-12-17T21:09:52.486Z,173446979248600
"River: 3♦, Q♣, 8♠, 9♥ [4♣]",2024-12-17T21:09:49.160Z,173446978916000
"""willdevens @ sVfd-WUsjU"" calls 4.00",2024-12-17T21:09:48.347Z,173446978834700
"""Kevin @ tbjpqIQSOB"" bets 4.00",2024-12-17T21:09:44.802Z,173446978480200
"Turn: 3♦, Q♣, 8♠ [9♥]",2024-12-17T21:09:36.920Z,173446977692000
"""willdevens @ sVfd-WUsjU"" calls 2.65",2024-12-17T21:09:36.076Z,173446977607600
"""Max Roman @ oiOtU2XuYt"" folds",2024-12-17T21:09:34.250Z,173446977425000
"""Spence @ cbvju-2iMm"" folds",2024-12-17T21:09:33.347Z,173446977334700
"""Kevin @ tbjpqIQSOB"" bets 2.65",2024-12-17T21:09:31.025Z,173446977102500
"Flop:  [3♦, Q♣, 8♠]",2024-12-17T21:09:24.340Z,173446976434000
"""Max Roman @ oiOtU2XuYt"" calls 1.30",2024-12-17T21:09:23.520Z,173446976352000
"""Spence @ cbvju-2iMm"" calls 1.30",2024-12-17T21:09:22.035Z,173446976203500
"""Kevin @ tbjpqIQSOB"" calls 1.30",2024-12-17T21:09:20.222Z,173446976022200
"""Carver @ iHIG57mx6P"" folds",2024-12-17T21:09:19.180Z,173446975918000
"""Davis @ MxiH63B6Pl"" folds",2024-12-17T21:09:17.643Z,173446975764300
