entry,at,order
"Uncalled bet of 1.80 returned to ""Hanley @ vAjumxW6Uc""",2024-12-14T04:17:08.933Z,173414982893300
"""timh @ IDAaB_gryp"" folds",2024-12-14T04:17:08.049Z,173414982804900
"""Hanley @ vAjumxW6Uc"" bets 1.80",2024-12-14T04:17:06.563Z,173414982656300
"""timh @ IDAaB_gryp"" checks",2024-12-14T04:17:03.358Z,173414982335800
"Turn: J♠, 6♣, Q♣ [A♣]",2024-12-14T04:17:02.114Z,173414982211400
"""timh @ IDAaB_gryp"" calls 0.60",2024-12-14T04:17:01.253Z,173414982125300
"""Cal @ -MB8uhJ5iL"" folds",2024-12-14T04:16:54.658Z,173414981465800
"""Hanley @ vAjumxW6Uc"" bets 0.60",2024-12-14T04:16:52.021Z,173414981202100
"""timh @ IDAaB_gryp"" checks",2024-12-14T04:16:49.713Z,173414980971300
"""Cal @ -MB8uhJ5iL"" checks",2024-12-14T04:16:42.522Z,173414980252200
"Flop:  [J♠, 6♣, Q♣]",2024-12-14T04:16:40.055Z,173414980005500
"""timh @ IDAaB_gryp"" checks",2024-12-14T04:16:39.240Z,173414979924000
"""Cal @ -MB8uhJ5iL"" calls 0.20",2024-12-14T04:16:36.810Z,173414979681000
"""will devens @ sVfd-WUsjU"" folds",2024-12-14T04:16:35.228Z,173414979522800
"""victor @ C580E_AfX9"" folds",2024-12-14T04:16:34.378Z,173414979437800
"""Hanley @ vAjumxW6Uc"" calls 0.20",2024-12-14T04:16:28.553Z,173414978855300
"""davis @ MxiH63B6Pl"" folds",2024-12-14T04:16:18.648Z,173414977864800
"""timh @ IDAaB_gryp"" posts a big blind of 0.20",2024-12-14T04:16:16.320Z,173414977632009
"""Cal @ -MB8uhJ5iL"" posts a small blind of 0.10",2024-12-14T04:16:16.320Z,173414977632008
"Player stacks: #1 ""Hanley @ vAjumxW6Uc"" (41.70) | #2 ""victor @ C580E_AfX9"" (21.92) | #4 ""will devens @ sVfd-WUsjU"" (9.70) | #6 ""Cal @ -MB8uhJ5iL"" (47.25) | #9 ""timh @ IDAaB_gryp"" (87.74) | #10 ""davis @ MxiH63B6Pl"" (26.69)",2024-12-14T04:16:16.320Z,173414977632001
"-- starting hand #86 (id: u2mrxki6ulyj)  (No Limit Texas Hold'em) (dealer: ""will devens @ sVfd-WUsjU"") --",2024-12-14T04:16:16.320Z,173414977632000
"""Hanley @ vAjumxW6Uc"" shows a 4♠, 9♥.",2024-12-14T04:16:14.950Z,173414977495000
"""Cal @ -MB8uhJ5iL"" shows a 8♦.",2024-12-14T04:16:13.770Z,173414977377000
"-- ending hand #85 --",2024-12-14T04:16:12.014Z,173414977201402
"""Cal @ -MB8uhJ5iL"" collected 2.20 from pot",2024-12-14T04:16:12.014Z,173414977201401
"Uncalled bet of 21.92 returned to ""Cal @ -MB8uhJ5iL""",2024-12-14T04:16:12.014Z,173414977201400
"""victor @ C580E_AfX9"" folds",2024-12-14T04:16:11.162Z,173414977116200
"""Cal @ -MB8uhJ5iL"" bets 21.92",2024-12-14T04:15:44.258Z,173414974425800
"River: A♣, Q♥, 9♦, 5♥ [9♠]",2024-12-14T04:15:38.428Z,173414973842800
"""timh @ IDAaB_gryp"" folds",2024-12-14T04:15:37.611Z,173414973761100
"""Cal @ -MB8uhJ5iL"" calls 0.75",2024-12-14T04:15:36.747Z,173414973674700
"""victor @ C580E_AfX9"" bets 0.75",2024-12-14T04:15:35.187Z,173414973518700
"""timh @ IDAaB_gryp"" checks",2024-12-14T04:15:29.819Z,173414972981900
"""Cal @ -MB8uhJ5iL"" checks",2024-12-14T04:15:27.978Z,173414972797800
"Turn: A♣, Q♥, 9♦ [5♥]",2024-12-14T04:15:25.549Z,173414972554900
"""victor @ C580E_AfX9"" checks",2024-12-14T04:15:24.728Z,173414972472800
"""timh @ IDAaB_gryp"" checks",2024-12-14T04:15:23.394Z,173414972339400
"""Cal @ -MB8uhJ5iL"" checks",2024-12-14T04:15:20.134Z,173414972013400
"Flop:  [A♣, Q♥, 9♦]",2024-12-14T04:15:17.210Z,173414971721000
"""Cal @ -MB8uhJ5iL"" checks",2024-12-14T04:15:16.372Z,173414971637200
"""will devens @ sVfd-WUsjU"" folds",2024-12-14T04:15:15.151Z,173414971515100
"""victor @ C580E_AfX9"" calls 0.20",2024-12-14T04:15:14.232Z,173414971423200
"""Hanley @ vAjumxW6Uc"" folds",2024-12-14T04:15:12.826Z,173414971282600
"""davis @ MxiH63B6Pl"" folds",2024-12-14T04:15:11.938Z,173414971193800
"""timh @ IDAaB_gryp"" calls 0.20",2024-12-14T04:15:10.963Z,173414971096300
"""Cal @ -MB8uhJ5iL"" posts a big blind of 0.20",2024-12-14T04:15:09.727Z,173414970972709
"""will devens @ sVfd-WUsjU"" posts a small blind of 0.10",2024-12-14T04:15:09.727Z,173414970972708
"Player stacks: #1 ""Hanley @ vAjumxW6Uc"" (41.70) | #2 ""victor @ C580E_AfX9"" (22.87) | #4 ""will devens @ sVfd-WUsjU"" (9.80) | #6 ""Cal @ -MB8uhJ5iL"" (46.00) | #9 ""timh @ IDAaB_gryp"" (87.94) | #10 ""davis @ MxiH63B6Pl"" (26.69)",2024-12-14T04:15:09.727Z,173414970972701
"-- starting hand #85 (id: uekkmyexujgz)  (No Limit Texas Hold'em) (dealer: ""victor @ C580E_AfX9"") --",2024-12-14T04:15:09.727Z,173414970972700
"-- ending hand #84 --",2024-12-14T04:15:03.707Z,173414970370702
"""will devens @ sVfd-WUsjU"" collected 2.40 from pot with Pair, 10's (combination: 10♣, 10♠, A♥, J♥, 8♣)",2024-12-14T04:15:03.707Z,173414970370701
"""will devens @ sVfd-WUsjU"" shows a A♥, 10♣.",2024-12-14T04:15:03.707Z,173414970370700
"""Cal @ -MB8uhJ5iL"" checks",2024-12-14T04:15:02.857Z,173414970285700
"""will devens @ sVfd-WUsjU"" checks",2024-12-14T04:15:01.748Z,173414970174800
"River: 7♦, 8♣, 10♠, 6♥ [J♥]",2024-12-14T04:14:59.354Z,173414969935400
"""Cal @ -MB8uhJ5iL"" checks",2024-12-14T04:14:58.542Z,173414969854200
"""will devens @ sVfd-WUsjU"" checks",2024-12-14T04:14:52.196Z,173414969219600
"Turn: 7♦, 8♣, 10♠ [6♥]",2024-12-14T04:14:50.454Z,173414969045400
"""Cal @ -MB8uhJ5iL"" checks",2024-12-14T04:14:49.619Z,173414968961900
"""will devens @ sVfd-WUsjU"" checks",2024-12-14T04:14:44.387Z,173414968438700
"Flop:  [7♦, 8♣, 10♠]",2024-12-14T04:14:42.435Z,173414968243500
"""victor @ C580E_AfX9"" folds",2024-12-14T04:14:41.621Z,173414968162100
"""Cal @ -MB8uhJ5iL"" calls 1.10",2024-12-14T04:14:40.642Z,173414968064200
"""will devens @ sVfd-WUsjU"" raises to 1.10",2024-12-14T04:14:39.194Z,173414967919400
"""victor @ C580E_AfX9"" calls 0.20",2024-12-14T04:14:37.038Z,173414967703800
"""Hanley @ vAjumxW6Uc"" folds",2024-12-14T04:14:35.421Z,173414967542100
"""davis @ MxiH63B6Pl"" folds",2024-12-14T04:14:34.555Z,173414967455500
"""timh @ IDAaB_gryp"" folds",2024-12-14T04:14:33.175Z,173414967317500
"""Cal @ -MB8uhJ5iL"" calls 0.20",2024-12-14T04:14:30.282Z,173414967028200
"""will devens @ sVfd-WUsjU"" posts a big blind of 0.20",2024-12-14T04:14:27.985Z,173414966798509
"""victor @ C580E_AfX9"" posts a small blind of 0.10",2024-12-14T04:14:27.985Z,173414966798508
"Player stacks: #1 ""Hanley @ vAjumxW6Uc"" (41.70) | #2 ""victor @ C580E_AfX9"" (23.07) | #4 ""will devens @ sVfd-WUsjU"" (8.50) | #6 ""Cal @ -MB8uhJ5iL"" (47.10) | #9 ""timh @ IDAaB_gryp"" (87.94) | #10 ""davis @ MxiH63B6Pl"" (26.69)",2024-12-14T04:14:27.985Z,173414966798501
"-- starting hand #84 (id: fifbbyjfbyjz)  (No Limit Texas Hold'em) (dealer: ""Hanley @ vAjumxW6Uc"") --",2024-12-14T04:14:27.985Z,173414966798500
"-- ending hand #83 --",2024-12-14T04:14:22.027Z,173414966202702
"""timh @ IDAaB_gryp"" collected 3.60 from pot",2024-12-14T04:14:22.027Z,173414966202701
"Uncalled bet of 1.80 returned to ""timh @ IDAaB_gryp""",2024-12-14T04:14:22.027Z,173414966202700
"""will devens @ sVfd-WUsjU"" folds",2024-12-14T04:14:21.183Z,173414966118300
"""victor @ C580E_AfX9"" folds",2024-12-14T04:14:12.637Z,173414965263700
"""Hanley @ vAjumxW6Uc"" folds",2024-12-14T04:14:11.625Z,173414965162500
"""timh @ IDAaB_gryp"" bets 1.80",2024-12-14T04:14:10.639Z,173414965063900
"""will devens @ sVfd-WUsjU"" checks",2024-12-14T04:14:08.434Z,173414964843400
"""victor @ C580E_AfX9"" checks",2024-12-14T04:14:04.882Z,173414964488200
"""Hanley @ vAjumxW6Uc"" checks",2024-12-14T04:14:03.070Z,173414964307000
"Flop:  [7♣, 6♥, 7♦]",2024-12-14T04:13:58.146Z,173414963814600
"""victor @ C580E_AfX9"" calls 0.90",2024-12-14T04:13:57.328Z,173414963732800
"""Hanley @ vAjumxW6Uc"" calls 0.90",2024-12-14T04:13:54.348Z,173414963434800
"""davis @ MxiH63B6Pl"" folds",2024-12-14T04:13:53.415Z,173414963341500
"""timh @ IDAaB_gryp"" calls 0.90",2024-12-14T04:13:49.427Z,173414962942700
"""Cal @ -MB8uhJ5iL"" folds",2024-12-14T04:13:48.544Z,173414962854400
"""will devens @ sVfd-WUsjU"" raises to 0.90",2024-12-14T04:13:47.259Z,173414962725900
"""victor @ C580E_AfX9"" posts a big blind of 0.20",2024-12-14T04:13:44.564Z,173414962456409
"""Hanley @ vAjumxW6Uc"" posts a small blind of 0.10",2024-12-14T04:13:44.564Z,173414962456408
"Player stacks: #1 ""Hanley @ vAjumxW6Uc"" (42.60) | #2 ""victor @ C580E_AfX9"" (23.97) | #4 ""will devens @ sVfd-WUsjU"" (9.40) | #6 ""Cal @ -MB8uhJ5iL"" (47.10) | #9 ""timh @ IDAaB_gryp"" (85.24) | #10 ""davis @ MxiH63B6Pl"" (26.69)",2024-12-14T04:13:44.564Z,173414962456401
"-- starting hand #83 (id: sozxaqw2wbyv)  (No Limit Texas Hold'em) (dealer: ""davis @ MxiH63B6Pl"") --",2024-12-14T04:13:44.564Z,173414962456400
"""victor @ C580E_AfX9"" shows a 8♥, 10♥.",2024-12-14T04:13:40.650Z,173414962065000
"""davis @ MxiH63B6Pl"" shows a 10♠, A♣.",2024-12-14T04:13:39.101Z,173414961910100
"-- ending hand #82 --",2024-12-14T04:13:37.541Z,173414961754102
"""timh @ IDAaB_gryp"" collected 59.85 from pot with Straight, 10 High (combination: 10♣, 9♥, 8♠, 7♥, 6♥)",2024-12-14T04:13:37.541Z,173414961754101
"""timh @ IDAaB_gryp"" shows a 7♥, 6♥.",2024-12-14T04:13:37.541Z,173414961754100
"""davis @ MxiH63B6Pl"" calls 19.95",2024-12-14T04:13:36.726Z,173414961672600
"""timh @ IDAaB_gryp"" bets 19.95",2024-12-14T04:13:18.214Z,173414959821400
"""davis @ MxiH63B6Pl"" checks",2024-12-14T04:13:15.796Z,173414959579600
"River: 9♥, A♠, 8♠, 10♣ [3♥]",2024-12-14T04:13:14.156Z,173414959415600
"""victor @ C580E_AfX9"" folds",2024-12-14T04:13:13.316Z,173414959331600
"""davis @ MxiH63B6Pl"" calls 6.30",2024-12-14T04:13:05.599Z,173414958559900
"""timh @ IDAaB_gryp"" raises to 6.30",2024-12-14T04:12:55.497Z,173414957549700
"""victor @ C580E_AfX9"" bets 1.75",2024-12-14T04:12:52.270Z,173414957227000
"""davis @ MxiH63B6Pl"" checks",2024-12-14T04:12:41.785Z,173414956178500
"Turn: 9♥, A♠, 8♠ [10♣]",2024-12-14T04:12:40.188Z,173414956018800
"""davis @ MxiH63B6Pl"" calls 1.05",2024-12-14T04:12:39.346Z,173414955934600
"""timh @ IDAaB_gryp"" calls 1.05",2024-12-14T04:12:36.312Z,173414955631200
"""victor @ C580E_AfX9"" bets 1.05",2024-12-14T04:12:34.698Z,173414955469800
"""davis @ MxiH63B6Pl"" checks",2024-12-14T04:12:30.063Z,173414955006300
"Flop:  [9♥, A♠, 8♠]",2024-12-14T04:12:28.295Z,173414954829500
"""Hanley @ vAjumxW6Uc"" folds",2024-12-14T04:12:27.473Z,173414954747300
"""davis @ MxiH63B6Pl"" calls 0.75",2024-12-14T04:12:26.268Z,173414954626800
"""timh @ IDAaB_gryp"" calls 0.75",2024-12-14T04:12:24.922Z,173414954492200
"""Cal @ -MB8uhJ5iL"" folds",2024-12-14T04:12:22.689Z,173414954268900
"""will devens @ sVfd-WUsjU"" folds",2024-12-14T04:12:21.739Z,173414954173900
"""victor @ C580E_AfX9"" raises to 0.75",2024-12-14T04:12:19.417Z,173414953941700
"""Hanley @ vAjumxW6Uc"" posts a big blind of 0.20",2024-12-14T04:12:15.677Z,173414953567709
"""davis @ MxiH63B6Pl"" posts a small blind of 0.10",2024-12-14T04:12:15.677Z,173414953567708
"Player stacks: #1 ""Hanley @ vAjumxW6Uc"" (42.80) | #2 ""victor @ C580E_AfX9"" (27.52) | #4 ""will devens @ sVfd-WUsjU"" (9.40) | #6 ""Cal @ -MB8uhJ5iL"" (47.10) | #9 ""timh @ IDAaB_gryp"" (53.44) | #10 ""davis @ MxiH63B6Pl"" (54.74)",2024-12-14T04:12:15.677Z,173414953567701
"-- starting hand #82 (id: vthworbmdp7n)  (No Limit Texas Hold'em) (dealer: ""timh @ IDAaB_gryp"") --",2024-12-14T04:12:15.677Z,173414953567700
"""timh @ IDAaB_gryp"" shows a 4♦.",2024-12-14T04:12:12.237Z,173414953223700
"""victor @ C580E_AfX9"" shows a 4♣.",2024-12-14T04:12:12.121Z,173414953212100
"-- ending hand #81 --",2024-12-14T04:12:11.323Z,173414953132302
"""timh @ IDAaB_gryp"" collected 1.40 from pot",2024-12-14T04:12:11.323Z,173414953132301
"Uncalled bet of 2.00 returned to ""timh @ IDAaB_gryp""",2024-12-14T04:12:11.323Z,173414953132300
"""Hanley @ vAjumxW6Uc"" folds",2024-12-14T04:12:10.507Z,173414953050700
"""davis @ MxiH63B6Pl"" folds",2024-12-14T04:12:08.724Z,173414952872400
"""timh @ IDAaB_gryp"" bets 2.00",2024-12-14T04:12:07.308Z,173414952730800
"River: 2♥, 5♠, 5♥, 6♣ [3♣]",2024-12-14T04:12:01.207Z,173414952120700
"""Cal @ -MB8uhJ5iL"" folds",2024-12-14T04:12:00.359Z,173414952035900
"""Hanley @ vAjumxW6Uc"" calls 0.20",2024-12-14T04:11:59.443Z,173414951944300
"""davis @ MxiH63B6Pl"" calls 0.20",2024-12-14T04:11:58.322Z,173414951832200
"""timh @ IDAaB_gryp"" bets 0.20",2024-12-14T04:11:53.595Z,173414951359500
"Turn: 2♥, 5♠, 5♥ [6♣]",2024-12-14T04:11:50.576Z,173414951057600
"""Cal @ -MB8uhJ5iL"" checks",2024-12-14T04:11:49.745Z,173414950974500
"""Hanley @ vAjumxW6Uc"" checks",2024-12-14T04:11:47.063Z,173414950706300
"""davis @ MxiH63B6Pl"" checks",2024-12-14T04:11:45.497Z,173414950549700
"""timh @ IDAaB_gryp"" checks",2024-12-14T04:11:44.038Z,173414950403800
"Flop:  [2♥, 5♠, 5♥]",2024-12-14T04:11:39.767Z,173414949976700
"""davis @ MxiH63B6Pl"" checks",2024-12-14T04:11:38.958Z,173414949895800
"""timh @ IDAaB_gryp"" calls 0.20",2024-12-14T04:11:37.850Z,173414949785000
"""Cal @ -MB8uhJ5iL"" calls 0.20",2024-12-14T04:11:35.256Z,173414949525600
"""will devens @ sVfd-WUsjU"" folds",2024-12-14T04:11:31.625Z,173414949162500
"""victor @ C580E_AfX9"" folds",2024-12-14T04:11:30.754Z,173414949075400
"""Hanley @ vAjumxW6Uc"" calls 0.20",2024-12-14T04:11:28.139Z,173414948813900
"""davis @ MxiH63B6Pl"" posts a big blind of 0.20",2024-12-14T04:11:26.541Z,173414948654109
"""timh @ IDAaB_gryp"" posts a small blind of 0.10",2024-12-14T04:11:26.541Z,173414948654108
"Player stacks: #1 ""Hanley @ vAjumxW6Uc"" (43.20) | #2 ""victor @ C580E_AfX9"" (27.52) | #4 ""will devens @ sVfd-WUsjU"" (9.40) | #6 ""Cal @ -MB8uhJ5iL"" (47.30) | #9 ""timh @ IDAaB_gryp"" (52.44) | #10 ""davis @ MxiH63B6Pl"" (55.14)",2024-12-14T04:11:26.541Z,173414948654101
"-- starting hand #81 (id: wjiyrjadui5k)  (No Limit Texas Hold'em) (dealer: ""Cal @ -MB8uhJ5iL"") --",2024-12-14T04:11:26.541Z,173414948654100
"""Cal @ -MB8uhJ5iL"" shows a 3♥, 5♣.",2024-12-14T04:11:22.753Z,173414948275300
"-- ending hand #80 --",2024-12-14T04:11:20.031Z,173414948003103
"""timh @ IDAaB_gryp"" shows a Q♣, 10♠.",2024-12-14T04:11:20.031Z,173414948003102
"""will devens @ sVfd-WUsjU"" collected 9.40 from pot with Straight, 8 High (combination: 8♠, 7♦, 6♥, 5♦, 4♦)",2024-12-14T04:11:20.031Z,173414948003101
"""will devens @ sVfd-WUsjU"" shows a 5♦, 4♦.",2024-12-14T04:11:20.031Z,173414948003100
"""will devens @ sVfd-WUsjU"" calls 3.35 and go all in",2024-12-14T04:11:19.169Z,173414947916900
"""timh @ IDAaB_gryp"" bets 3.35",2024-12-14T04:11:18.194Z,173414947819400
"River: 8♠, 6♥, 6♣, 7♦ [4♣]",2024-12-14T04:11:16.233Z,173414947623300
"""will devens @ sVfd-WUsjU"" checks",2024-12-14T04:11:15.364Z,173414947536400
"""timh @ IDAaB_gryp"" checks",2024-12-14T04:11:12.846Z,173414947284600
"Turn: 8♠, 6♥, 6♣ [7♦]",2024-12-14T04:11:09.056Z,173414946905600
"""will devens @ sVfd-WUsjU"" checks",2024-12-14T04:11:08.225Z,173414946822500
"""timh @ IDAaB_gryp"" checks",2024-12-14T04:11:06.420Z,173414946642000
"Flop:  [8♠, 6♥, 6♣]",2024-12-14T04:11:04.247Z,173414946424700
"""will devens @ sVfd-WUsjU"" calls 1.10",2024-12-14T04:11:03.429Z,173414946342900
"""victor @ C580E_AfX9"" folds",2024-12-14T04:11:02.070Z,173414946207000
"""Hanley @ vAjumxW6Uc"" folds",2024-12-14T04:11:01.098Z,173414946109800
"""timh @ IDAaB_gryp"" raises to 1.10",2024-12-14T04:10:57.165Z,173414945716500
"""Cal @ -MB8uhJ5iL"" folds",2024-12-14T04:10:53.453Z,173414945345300
"""will devens @ sVfd-WUsjU"" calls 0.20",2024-12-14T04:10:51.110Z,173414945111000
"""victor @ C580E_AfX9"" calls 0.20",2024-12-14T04:10:50.233Z,173414945023300
"""Hanley @ vAjumxW6Uc"" calls 0.20",2024-12-14T04:10:49.096Z,173414944909600
"""davis @ MxiH63B6Pl"" folds",2024-12-14T04:10:47.418Z,173414944741800
"""timh @ IDAaB_gryp"" posts a big blind of 0.20",2024-12-14T04:10:34.168Z,173414943416809
"""Cal @ -MB8uhJ5iL"" posts a small blind of 0.10",2024-12-14T04:10:34.168Z,173414943416808
"Player stacks: #1 ""Hanley @ vAjumxW6Uc"" (43.40) | #2 ""victor @ C580E_AfX9"" (27.72) | #4 ""will devens @ sVfd-WUsjU"" (4.45) | #6 ""Cal @ -MB8uhJ5iL"" (47.40) | #9 ""timh @ IDAaB_gryp"" (56.89) | #10 ""davis @ MxiH63B6Pl"" (55.14)",2024-12-14T04:10:34.168Z,173414943416801
"-- starting hand #80 (id: 8imswyqkyvk5)  (No Limit Texas Hold'em) (dealer: ""will devens @ sVfd-WUsjU"") --",2024-12-14T04:10:34.168Z,173414943416800
"""timh @ IDAaB_gryp"" shows a 6♦, 9♣.",2024-12-14T04:10:28.848Z,173414942884800
"-- ending hand #79 --",2024-12-14T04:10:27.619Z,173414942761903
"""will devens @ sVfd-WUsjU"" shows a 3♥, K♣.",2024-12-14T04:10:27.619Z,173414942761902
"""Hanley @ vAjumxW6Uc"" collected 43.40 from pot with Two Pair, Q's & 7's (combination: Q♥, Q♠, 7♥, 7♦, 10♥)",2024-12-14T04:10:27.619Z,173414942761901
"""Hanley @ vAjumxW6Uc"" shows a Q♥, 7♥.",2024-12-14T04:10:27.619Z,173414942761900
"""Hanley @ vAjumxW6Uc"" calls 12.70 and go all in",2024-12-14T04:10:26.785Z,173414942678500
"""will devens @ sVfd-WUsjU"" bets 12.70",2024-12-14T04:10:24.831Z,173414942483100
"River: 10♥, 8♠, Q♠, 4♥ [7♦]",2024-12-14T04:10:19.949Z,173414941994900
"""Hanley @ vAjumxW6Uc"" calls 5.50",2024-12-14T04:10:19.103Z,173414941910300
"""timh @ IDAaB_gryp"" folds",2024-12-14T04:10:16.284Z,173414941628400
"""will devens @ sVfd-WUsjU"" bets 5.50",2024-12-14T04:10:14.556Z,173414941455600
"Turn: 10♥, 8♠, Q♠ [4♥]",2024-12-14T04:10:11.726Z,173414941172600
"""Hanley @ vAjumxW6Uc"" calls 1.40",2024-12-14T04:10:10.918Z,173414941091800
"""timh @ IDAaB_gryp"" calls 1.40",2024-12-14T04:10:09.744Z,173414940974400
"""Cal @ -MB8uhJ5iL"" folds",2024-12-14T04:10:06.482Z,173414940648200
"""will devens @ sVfd-WUsjU"" bets 1.40",2024-12-14T04:10:04.268Z,173414940426800
"Flop:  [10♥, 8♠, Q♠]",2024-12-14T04:10:00.451Z,173414940045100
"""Hanley @ vAjumxW6Uc"" calls 0.70",2024-12-14T04:09:59.626Z,173414939962600
"""timh @ IDAaB_gryp"" calls 0.70",2024-12-14T04:09:58.227Z,173414939822700
"""Cal @ -MB8uhJ5iL"" calls 0.70",2024-12-14T04:09:53.952Z,173414939395200
"""will devens @ sVfd-WUsjU"" raises to 0.70",2024-12-14T04:09:52.401Z,173414939240100
"""victor @ C580E_AfX9"" folds",2024-12-14T04:09:49.670Z,173414938967000
"""Hanley @ vAjumxW6Uc"" calls 0.20",2024-12-14T04:09:48.649Z,173414938864900
"""davis @ MxiH63B6Pl"" folds",2024-12-14T04:09:47.665Z,173414938766500
"""timh @ IDAaB_gryp"" calls 0.20",2024-12-14T04:09:46.772Z,173414938677200
"""Cal @ -MB8uhJ5iL"" posts a big blind of 0.20",2024-12-14T04:09:45.344Z,173414938534409
"""will devens @ sVfd-WUsjU"" posts a small blind of 0.10",2024-12-14T04:09:45.344Z,173414938534408
"Player stacks: #1 ""Hanley @ vAjumxW6Uc"" (20.30) | #2 ""victor @ C580E_AfX9"" (27.72) | #4 ""will devens @ sVfd-WUsjU"" (24.75) | #6 ""Cal @ -MB8uhJ5iL"" (48.10) | #9 ""timh @ IDAaB_gryp"" (58.99) | #10 ""davis @ MxiH63B6Pl"" (55.14)",2024-12-14T04:09:45.344Z,173414938534401
"-- starting hand #79 (id: pkdogozmyr9l)  (No Limit Texas Hold'em) (dealer: ""victor @ C580E_AfX9"") --",2024-12-14T04:09:45.344Z,173414938534400
"-- ending hand #78 --",2024-12-14T04:09:42.419Z,173414938241902
"""Cal @ -MB8uhJ5iL"" collected 10.60 from pot",2024-12-14T04:09:42.419Z,173414938241901
"Uncalled bet of 10.60 returned to ""Cal @ -MB8uhJ5iL""",2024-12-14T04:09:42.419Z,173414938241900
"""Hanley @ vAjumxW6Uc"" folds",2024-12-14T04:09:41.609Z,173414938160900
"""Cal @ -MB8uhJ5iL"" bets 10.60",2024-12-14T04:09:39.078Z,173414937907800
"River: 10♠, 8♥, K♥, A♠ [J♠]",2024-12-14T04:09:31.535Z,173414937153500
"""Hanley @ vAjumxW6Uc"" calls 3.65",2024-12-14T04:09:30.671Z,173414937067100
"""Cal @ -MB8uhJ5iL"" raises to 3.65",2024-12-14T04:09:27.729Z,173414936772900
"""Hanley @ vAjumxW6Uc"" raises to 1.00",2024-12-14T04:09:16.294Z,173414935629400
"""Cal @ -MB8uhJ5iL"" bets 0.20",2024-12-14T04:09:10.606Z,173414935060600
"Turn: 10♠, 8♥, K♥ [A♠]",2024-12-14T04:09:07.918Z,173414934791800
"""will devens @ sVfd-WUsjU"" folds",2024-12-14T04:09:07.102Z,173414934710200
"""Hanley @ vAjumxW6Uc"" calls 0.20",2024-12-14T04:09:06.234Z,173414934623400
"""timh @ IDAaB_gryp"" folds",2024-12-14T04:09:04.715Z,173414934471500
"""Cal @ -MB8uhJ5iL"" bets 0.20",2024-12-14T04:08:54.720Z,173414933472000
"""will devens @ sVfd-WUsjU"" checks",2024-12-14T04:08:47.288Z,173414932728800
"Flop:  [10♠, 8♥, K♥]",2024-12-14T04:08:45.776Z,173414932577600
"""will devens @ sVfd-WUsjU"" calls 0.70",2024-12-14T04:08:44.933Z,173414932493300
"""victor @ C580E_AfX9"" folds",2024-12-14T04:08:43.829Z,173414932382900
"""Hanley @ vAjumxW6Uc"" calls 0.70",2024-12-14T04:08:39.135Z,173414931913500
"""davis @ MxiH63B6Pl"" folds",2024-12-14T04:08:37.931Z,173414931793100
"""timh @ IDAaB_gryp"" calls 0.70",2024-12-14T04:08:36.982Z,173414931698200
"""Cal @ -MB8uhJ5iL"" raises to 0.70",2024-12-14T04:08:34.318Z,173414931431800
"""will devens @ sVfd-WUsjU"" posts a big blind of 0.20",2024-12-14T04:08:29.041Z,173414930904109
"""victor @ C580E_AfX9"" posts a small blind of 0.10",2024-12-14T04:08:29.041Z,173414930904108
"Player stacks: #1 ""Hanley @ vAjumxW6Uc"" (24.85) | #2 ""victor @ C580E_AfX9"" (27.82) | #4 ""will devens @ sVfd-WUsjU"" (25.45) | #6 ""Cal @ -MB8uhJ5iL"" (42.05) | #9 ""timh @ IDAaB_gryp"" (59.69) | #10 ""davis @ MxiH63B6Pl"" (55.14)",2024-12-14T04:08:29.041Z,173414930904101
"-- starting hand #78 (id: whasyyc1lsz5)  (No Limit Texas Hold'em) (dealer: ""Hanley @ vAjumxW6Uc"") --",2024-12-14T04:08:29.041Z,173414930904100
"""Cal @ -MB8uhJ5iL"" shows a 6♦, 7♣.",2024-12-14T04:08:25.515Z,173414930551500
"""victor @ C580E_AfX9"" shows a 8♥.",2024-12-14T04:08:23.584Z,173414930358400
"-- ending hand #77 --",2024-12-14T04:08:22.031Z,173414930203102
"""timh @ IDAaB_gryp"" collected 14.40 from pot with Two Pair, 9's & 5's (combination: 9♥, 9♣, 5♠, 5♣, A♠)",2024-12-14T04:08:22.031Z,173414930203101
"""timh @ IDAaB_gryp"" shows a 9♥, 5♠.",2024-12-14T04:08:22.031Z,173414930203100
"""Hanley @ vAjumxW6Uc"" calls 4.80",2024-12-14T04:08:21.201Z,173414930120100
"""timh @ IDAaB_gryp"" bets 4.80",2024-12-14T04:08:01.083Z,173414928108300
"""Hanley @ vAjumxW6Uc"" checks",2024-12-14T04:07:58.199Z,173414927819900
"River: 9♣, 6♠, 5♣, 7♦ [A♠]",2024-12-14T04:07:53.562Z,173414927356200
"""timh @ IDAaB_gryp"" checks",2024-12-14T04:07:52.730Z,173414927273000
"""Hanley @ vAjumxW6Uc"" checks",2024-12-14T04:07:51.313Z,173414927131300
"Turn: 9♣, 6♠, 5♣ [7♦]",2024-12-14T04:07:46.259Z,173414926625900
"""Hanley @ vAjumxW6Uc"" calls 2.00",2024-12-14T04:07:45.393Z,173414926539300
"""davis @ MxiH63B6Pl"" folds",2024-12-14T04:07:43.816Z,173414926381600
"""timh @ IDAaB_gryp"" raises to 2.00",2024-12-14T04:07:42.724Z,173414926272400
"""victor @ C580E_AfX9"" folds",2024-12-14T04:07:38.854Z,173414925885400
"""Hanley @ vAjumxW6Uc"" bets 0.80",2024-12-14T04:07:36.899Z,173414925689900
