entry,at,order
"""Spence @ cbvju-2iMm"" folds",2024-12-14T21:47:38.232Z,173421285823200
"""Eike @ 6EJVTAttKh"" raises to 2.01",2024-12-14T21:47:37.265Z,173421285726500
"""Alex savo @ 2vIoBF2FSE"" folds",2024-12-14T21:47:33.453Z,173421285345300
"""Carver @ iHIG57mx6P"" folds",2024-12-14T21:47:30.907Z,173421285090700
"""Roman @ 4DIsDeVsL7"" raises to 0.57",2024-12-14T21:47:29.907Z,173421284990700
"""davis @ MxiH63B6Pl"" folds",2024-12-14T21:47:27.035Z,173421284703500
"""jp @ 0wSSM2WpM9"" posts a big blind of 0.20",2024-12-14T21:47:24.886Z,173421284488610
"""Spence @ cbvju-2iMm"" posts a small blind of 0.10",2024-12-14T21:47:24.886Z,173421284488609
"Your hand is Q♠, 3♥",2024-12-14T21:47:24.886Z,173421284488603
"Player stacks: #1 ""Carver @ iHIG57mx6P"" (18.63) | #2 ""Alex savo @ 2vIoBF2FSE"" (23.85) | #4 ""Eike @ 6EJVTAttKh"" (32.92) | #5 ""Spence @ cbvju-2iMm"" (101.13) | #7 ""jp @ 0wSSM2WpM9"" (27.50) | #8 ""davis @ MxiH63B6Pl"" (96.90) | #10 ""Roman @ 4DIsDeVsL7"" (14.36)",2024-12-14T21:47:24.886Z,173421284488601
"-- starting hand #98 (id: yaxluamze27u)  (No Limit Texas Hold'em) (dealer: ""Eike @ 6EJVTAttKh"") --",2024-12-14T21:47:24.886Z,173421284488600
"""Spence @ cbvju-2iMm"" shows a 6♥, Q♦.",2024-12-14T21:47:23.180Z,173421284318000
"Undealt cards: 4♦, K♦, 9♣ [3♠, 10♠]",2024-12-14T21:47:21.577Z,173421284157700
"""Eike @ 6EJVTAttKh"" shows a 3♣, 4♠.",2024-12-14T21:47:21.125Z,173421284112500
"-- ending hand #97 --",2024-12-14T21:47:17.579Z,173421283757902
"""davis @ MxiH63B6Pl"" collected 7.20 from pot",2024-12-14T21:47:17.579Z,173421283757901
"Uncalled bet of 3.50 returned to ""davis @ MxiH63B6Pl""",2024-12-14T21:47:17.579Z,173421283757900
"""jp @ 0wSSM2WpM9"" folds",2024-12-14T21:47:16.761Z,173421283676100
"""Roman @ 4DIsDeVsL7"" folds",2024-12-14T21:47:13.469Z,173421283346900
"""davis @ MxiH63B6Pl"" bets 3.50",2024-12-14T21:47:12.107Z,173421283210700
"""jp @ 0wSSM2WpM9"" checks",2024-12-14T21:47:03.635Z,173421282363500
"Flop:  [4♦, K♦, 9♣]",2024-12-14T21:46:57.689Z,173421281768900
"""davis @ MxiH63B6Pl"" calls 2.30",2024-12-14T21:46:56.854Z,173421281685400
"""jp @ 0wSSM2WpM9"" calls 2.30",2024-12-14T21:46:43.991Z,173421280399100
"The player ""nick @ Ch6VcKk8xd"" requested a seat.",2024-12-14T21:46:38.304Z,173421279830400
"""Spence @ cbvju-2iMm"" folds",2024-12-14T21:46:37.506Z,173421279750600
"""Eike @ 6EJVTAttKh"" folds",2024-12-14T21:46:36.610Z,173421279661000
"""Alex savo @ 2vIoBF2FSE"" folds",2024-12-14T21:46:35.690Z,173421279569000
"""Carver @ iHIG57mx6P"" folds",2024-12-14T21:46:34.832Z,173421279483200
"""Roman @ 4DIsDeVsL7"" raises to 2.30",2024-12-14T21:46:33.934Z,173421279393400
"""davis @ MxiH63B6Pl"" calls 1.25",2024-12-14T21:46:30.871Z,173421279087100
"""jp @ 0wSSM2WpM9"" raises to 1.25",2024-12-14T21:46:23.862Z,173421278386200
"The player ""Ryan Gohlmann @ 3GSe5nlH1c"" requested a seat.",2024-12-14T21:46:20.027Z,173421278002700
"""Spence @ cbvju-2iMm"" posts a big blind of 0.20",2024-12-14T21:46:17.921Z,173421277792110
"""Eike @ 6EJVTAttKh"" posts a small blind of 0.10",2024-12-14T21:46:17.921Z,173421277792109
"Your hand is 9♦, J♣",2024-12-14T21:46:17.921Z,173421277792103
"Player stacks: #1 ""Carver @ iHIG57mx6P"" (18.63) | #2 ""Alex savo @ 2vIoBF2FSE"" (23.85) | #4 ""Eike @ 6EJVTAttKh"" (33.02) | #5 ""Spence @ cbvju-2iMm"" (101.33) | #7 ""jp @ 0wSSM2WpM9"" (29.80) | #8 ""davis @ MxiH63B6Pl"" (92.00) | #10 ""Roman @ 4DIsDeVsL7"" (16.66)",2024-12-14T21:46:17.921Z,173421277792101
"-- starting hand #97 (id: bvgpsgtd0x2p)  (No Limit Texas Hold'em) (dealer: ""Alex savo @ 2vIoBF2FSE"") --",2024-12-14T21:46:17.921Z,173421277792100
"-- ending hand #96 --",2024-12-14T21:46:11.996Z,173421277199602
"""Spence @ cbvju-2iMm"" collected 2.50 from pot",2024-12-14T21:46:11.996Z,173421277199601
"Uncalled bet of 1.87 returned to ""Spence @ cbvju-2iMm""",2024-12-14T21:46:11.996Z,173421277199600
"""davis @ MxiH63B6Pl"" folds",2024-12-14T21:46:11.174Z,173421277117400
"""Spence @ cbvju-2iMm"" bets 1.87",2024-12-14T21:45:49.325Z,173421274932500
"Flop:  [5♠, 9♦, 7♠]",2024-12-14T21:45:45.409Z,173421274540900
"""Spence @ cbvju-2iMm"" calls 1.10",2024-12-14T21:45:44.599Z,173421274459900
"""Eike @ 6EJVTAttKh"" folds",2024-12-14T21:45:43.531Z,173421274353100
"""Alex savo @ 2vIoBF2FSE"" folds",2024-12-14T21:45:42.420Z,173421274242000
"""Carver @ iHIG57mx6P"" folds",2024-12-14T21:45:38.797Z,173421273879700
"""Roman @ 4DIsDeVsL7"" folds",2024-12-14T21:45:36.944Z,173421273694400
"""davis @ MxiH63B6Pl"" raises to 1.10",2024-12-14T21:45:35.904Z,173421273590400
"""jp @ 0wSSM2WpM9"" folds",2024-12-14T21:45:32.725Z,173421273272500
"""Spence @ cbvju-2iMm"" calls 0.20",2024-12-14T21:45:30.527Z,173421273052700
"""Eike @ 6EJVTAttKh"" posts a big blind of 0.20",2024-12-14T21:45:28.384Z,173421272838412
"""Alex savo @ 2vIoBF2FSE"" posts a small blind of 0.10",2024-12-14T21:45:28.384Z,173421272838411
"Your hand is 3♥, 6♠",2024-12-14T21:45:28.384Z,173421272838405
"Player stacks: #1 ""Carver @ iHIG57mx6P"" (18.63) | #2 ""Alex savo @ 2vIoBF2FSE"" (23.95) | #4 ""Eike @ 6EJVTAttKh"" (33.22) | #5 ""Spence @ cbvju-2iMm"" (99.93) | #7 ""jp @ 0wSSM2WpM9"" (29.80) | #8 ""davis @ MxiH63B6Pl"" (93.10) | #10 ""Roman @ 4DIsDeVsL7"" (16.66)",2024-12-14T21:45:28.384Z,173421272838403
"-- starting hand #96 (id: ot6o3ceazbb9)  (No Limit Texas Hold'em) (dealer: ""Carver @ iHIG57mx6P"") --",2024-12-14T21:45:28.384Z,173421272838402
"The player ""nick @ Ch6VcKk8xd"" quits the game with a stack of 0.00.",2024-12-14T21:45:28.384Z,173421272838401
"The player ""Ryan Gohlmann @ 3GSe5nlH1c"" quits the game with a stack of 0.00.",2024-12-14T21:45:28.384Z,173421272838400
"""Alex savo @ 2vIoBF2FSE"" shows a A♠.",2024-12-14T21:45:26.326Z,173421272632600
"-- ending hand #95 --",2024-12-14T21:45:24.655Z,173421272465502
"""davis @ MxiH63B6Pl"" collected 12.96 from pot with Pair, A's (combination: A♥, A♣, K♣, J♥, 10♣)",2024-12-14T21:45:24.655Z,173421272465501
"""davis @ MxiH63B6Pl"" collected 53.86 from pot with Pair, A's (combination: A♥, A♣, K♣, J♥, 10♣)",2024-12-14T21:45:24.655Z,173421272465500
"River: J♥, 7♥, A♣, 10♣ [5♣]",2024-12-14T21:45:20.631Z,173421272063100
"Turn: J♥, 7♥, A♣ [10♣]",2024-12-14T21:45:16.622Z,173421271662200
"Flop:  [J♥, 7♥, A♣]",2024-12-14T21:45:12.566Z,173421271256600
"""Ryan Gohlmann @ 3GSe5nlH1c"" shows a K♠, K♦.",2024-12-14T21:45:08.562Z,173421270856202
"""davis @ MxiH63B6Pl"" shows a K♣, A♥.",2024-12-14T21:45:08.562Z,173421270856201
"""nick @ Ch6VcKk8xd"" shows a A♦, Q♥.",2024-12-14T21:45:08.562Z,173421270856200
"Some players choose to not run it twice.",2024-12-14T21:45:07.735Z,173421270773501
"""nick @ Ch6VcKk8xd"" chooses to not run it twice.",2024-12-14T21:45:07.735Z,173421270773500
"Remaining players decide whether to run it twice.",2024-12-14T21:45:05.530Z,173421270553001
"""Spence @ cbvju-2iMm"" folds",2024-12-14T21:45:05.530Z,173421270553000
"""Ryan Gohlmann @ 3GSe5nlH1c"" calls 16.82 and go all in",2024-12-14T21:45:04.583Z,173421270458300
"""davis @ MxiH63B6Pl"" calls 23.30",2024-12-14T21:45:01.315Z,173421270131500
"""nick @ Ch6VcKk8xd"" raises to 23.30 and go all in",2024-12-14T21:44:32.905Z,173421267290500
"""Spence @ cbvju-2iMm"" calls 3.00",2024-12-14T21:44:30.126Z,173421267012600
"""Alex savo @ 2vIoBF2FSE"" folds",2024-12-14T21:44:26.948Z,173421266694800
"""Carver @ iHIG57mx6P"" folds",2024-12-14T21:44:25.509Z,173421266550900
"""Roman @ 4DIsDeVsL7"" folds",2024-12-14T21:44:24.649Z,173421266464900
"""Ryan Gohlmann @ 3GSe5nlH1c"" calls 3.00",2024-12-14T21:44:23.704Z,173421266370400
"""davis @ MxiH63B6Pl"" raises to 3.00",2024-12-14T21:44:04.744Z,173421264474400
"""jp @ 0wSSM2WpM9"" folds",2024-12-14T21:43:54.063Z,173421263406300
"""nick @ Ch6VcKk8xd"" raises to 1.00",2024-12-14T21:43:53.198Z,173421263319800
"""Spence @ cbvju-2iMm"" checks",2024-12-14T21:43:48.046Z,173421262804600
"""Eike @ 6EJVTAttKh"" folds",2024-12-14T21:43:46.285Z,173421262628500
"""Spence @ cbvju-2iMm"" posts a missed big blind of 0.20",2024-12-14T21:43:44.205Z,173421262420515
"""Spence @ cbvju-2iMm"" posts a missing small blind of 0.10",2024-12-14T21:43:44.205Z,173421262420514
"""Alex savo @ 2vIoBF2FSE"" posts a big blind of 0.20",2024-12-14T21:43:44.205Z,173421262420513
"""Carver @ iHIG57mx6P"" posts a small blind of 0.10",2024-12-14T21:43:44.205Z,173421262420512
"Your hand is A♠, 2♥",2024-12-14T21:43:44.205Z,173421262420504
"Player stacks: #1 ""Carver @ iHIG57mx6P"" (18.73) | #2 ""Alex savo @ 2vIoBF2FSE"" (24.15) | #4 ""Eike @ 6EJVTAttKh"" (33.22) | #5 ""Spence @ cbvju-2iMm"" (103.03) | #6 ""nick @ Ch6VcKk8xd"" (23.30) | #7 ""jp @ 0wSSM2WpM9"" (29.80) | #8 ""davis @ MxiH63B6Pl"" (49.58) | #9 ""Ryan Gohlmann @ 3GSe5nlH1c"" (16.82) | #10 ""Roman @ 4DIsDeVsL7"" (16.66)",2024-12-14T21:43:44.205Z,173421262420502
"-- starting hand #95 (id: faqnezdvsv3o)  (No Limit Texas Hold'em) (dealer: ""Roman @ 4DIsDeVsL7"") --",2024-12-14T21:43:44.205Z,173421262420501
"The player ""Spence @ cbvju-2iMm"" joined the game with a stack of 103.03.",2024-12-14T21:43:44.205Z,173421262420500
"The player ""Spence @ cbvju-2iMm"" sit back with the stack of 103.03.",2024-12-14T21:43:41.397Z,173421262139700
"-- ending hand #94 --",2024-12-14T21:43:41.200Z,173421262120004
"""Carver @ iHIG57mx6P"" shows a 10♣, K♣.",2024-12-14T21:43:41.200Z,173421262120003
"""Roman @ 4DIsDeVsL7"" shows a 10♥, K♦.",2024-12-14T21:43:41.200Z,173421262120002
"""Alex savo @ 2vIoBF2FSE"" collected 7.50 from pot with Two Pair, Q's & J's (combination: Q♣, Q♦, J♣, J♥, A♠)",2024-12-14T21:43:41.200Z,173421262120001
"""Alex savo @ 2vIoBF2FSE"" shows a J♣, J♥.",2024-12-14T21:43:41.200Z,173421262120000
"""Alex savo @ 2vIoBF2FSE"" checks",2024-12-14T21:43:40.347Z,173421262034700
"""Carver @ iHIG57mx6P"" checks",2024-12-14T21:43:39.104Z,173421261910400
"""Roman @ 4DIsDeVsL7"" checks",2024-12-14T21:43:30.389Z,173421261038900
"River: Q♣, 9♠, Q♦, 3♠ [A♠]",2024-12-14T21:43:24.690Z,173421260469000
"""Alex savo @ 2vIoBF2FSE"" checks",2024-12-14T21:43:23.864Z,173421260386400
"""Carver @ iHIG57mx6P"" checks",2024-12-14T21:43:19.784Z,173421259978400
"""Roman @ 4DIsDeVsL7"" checks",2024-12-14T21:43:18.403Z,173421259840300
"Turn: Q♣, 9♠, Q♦ [3♠]",2024-12-14T21:43:16.548Z,173421259654800
"""Carver @ iHIG57mx6P"" calls 1.50",2024-12-14T21:43:15.656Z,173421259565600
"""Roman @ 4DIsDeVsL7"" calls 1.50",2024-12-14T21:43:05.875Z,173421258587500
"""Alex savo @ 2vIoBF2FSE"" bets 1.50",2024-12-14T21:43:01.349Z,173421258134900
"""Carver @ iHIG57mx6P"" checks",2024-12-14T21:42:58.137Z,173421257813700
"""Roman @ 4DIsDeVsL7"" checks",2024-12-14T21:42:56.798Z,173421257679800
"Flop:  [Q♣, 9♠, Q♦]",2024-12-14T21:42:53.850Z,173421257385000
"""Carver @ iHIG57mx6P"" calls 1.00",2024-12-14T21:42:52.996Z,173421257299600
"""Roman @ 4DIsDeVsL7"" calls 1.00",2024-12-14T21:42:48.348Z,173421256834800
"""Ryan Gohlmann @ 3GSe5nlH1c"" folds",2024-12-14T21:42:47.240Z,173421256724000
"""davis @ MxiH63B6Pl"" folds",2024-12-14T21:42:46.330Z,173421256633000
"""jp @ 0wSSM2WpM9"" folds",2024-12-14T21:42:45.363Z,173421256536300
"""nick @ Ch6VcKk8xd"" folds",2024-12-14T21:42:43.512Z,173421256351200
"""Eike @ 6EJVTAttKh"" folds",2024-12-14T21:42:32.076Z,173421255207600
"""Alex savo @ 2vIoBF2FSE"" raises to 1.00",2024-12-14T21:42:31.198Z,173421255119800
"""Carver @ iHIG57mx6P"" posts a big blind of 0.20",2024-12-14T21:42:26.067Z,173421254606711
"""Roman @ 4DIsDeVsL7"" posts a small blind of 0.10",2024-12-14T21:42:26.067Z,173421254606710
"Your hand is J♣, J♥",2024-12-14T21:42:26.067Z,173421254606703
"Player stacks: #1 ""Carver @ iHIG57mx6P"" (21.23) | #2 ""Alex savo @ 2vIoBF2FSE"" (19.15) | #4 ""Eike @ 6EJVTAttKh"" (33.22) | #6 ""nick @ Ch6VcKk8xd"" (23.30) | #7 ""jp @ 0wSSM2WpM9"" (29.80) | #8 ""davis @ MxiH63B6Pl"" (49.58) | #9 ""Ryan Gohlmann @ 3GSe5nlH1c"" (16.82) | #10 ""Roman @ 4DIsDeVsL7"" (19.16)",2024-12-14T21:42:26.067Z,173421254606701
"-- starting hand #94 (id: eanuqwql7u9x)  (No Limit Texas Hold'em) (dealer: ""Ryan Gohlmann @ 3GSe5nlH1c"") --",2024-12-14T21:42:26.067Z,173421254606700
"""jp @ 0wSSM2WpM9"" shows a J♣, 2♣.",2024-12-14T21:42:22.733Z,173421254273300
"""nick @ Ch6VcKk8xd"" shows a K♦, Q♣.",2024-12-14T21:42:21.188Z,173421254118800
"Undealt cards: J♥, 5♣, 10♣, 2♥ [9♠]",2024-12-14T21:42:18.861Z,173421253886100
"-- ending hand #93 --",2024-12-14T21:42:18.761Z,173421253876102
"""nick @ Ch6VcKk8xd"" collected 5.60 from pot",2024-12-14T21:42:18.761Z,173421253876101
"Uncalled bet of 2.80 returned to ""nick @ Ch6VcKk8xd""",2024-12-14T21:42:18.761Z,173421253876100
"""Alex savo @ 2vIoBF2FSE"" folds",2024-12-14T21:42:17.939Z,173421253793900
"""nick @ Ch6VcKk8xd"" bets 2.80",2024-12-14T21:42:16.841Z,173421253684100
"""Alex savo @ 2vIoBF2FSE"" checks",2024-12-14T21:42:12.690Z,173421253269000
"Turn: J♥, 5♣, 10♣ [2♥]",2024-12-14T21:42:10.648Z,173421253064800
"""Roman @ 4DIsDeVsL7"" folds",2024-12-14T21:42:09.802Z,173421252980200
"""nick @ Ch6VcKk8xd"" calls 1.40",2024-12-14T21:42:08.228Z,173421252822800
"""Alex savo @ 2vIoBF2FSE"" bets 1.40",2024-12-14T21:42:06.729Z,173421252672900
"""Roman @ 4DIsDeVsL7"" checks",2024-12-14T21:41:59.807Z,173421251980700
"Flop:  [J♥, 5♣, 10♣]",2024-12-14T21:41:56.838Z,173421251683800
"""Alex savo @ 2vIoBF2FSE"" calls 0.90",2024-12-14T21:41:55.985Z,173421251598500
"""Roman @ 4DIsDeVsL7"" calls 0.90",2024-12-14T21:41:53.274Z,173421251327400
"""Ryan Gohlmann @ 3GSe5nlH1c"" folds",2024-12-14T21:41:51.864Z,173421251186400
"""davis @ MxiH63B6Pl"" folds",2024-12-14T21:41:50.935Z,173421251093500
"""jp @ 0wSSM2WpM9"" folds",2024-12-14T21:41:50.050Z,173421251005000
"""nick @ Ch6VcKk8xd"" raises to 0.90",2024-12-14T21:41:43.864Z,173421250386400
"""Eike @ 6EJVTAttKh"" folds",2024-12-14T21:41:27.685Z,173421248768500
"""Alex savo @ 2vIoBF2FSE"" calls 0.20",2024-12-14T21:41:26.678Z,173421248667800
"""Carver @ iHIG57mx6P"" folds",2024-12-14T21:41:23.507Z,173421248350700
"""Roman @ 4DIsDeVsL7"" posts a big blind of 0.20",2024-12-14T21:41:22.135Z,173421248213512
"""Ryan Gohlmann @ 3GSe5nlH1c"" posts a small blind of 0.10",2024-12-14T21:41:22.135Z,173421248213511
"Your hand is K♠, 8♣",2024-12-14T21:41:22.135Z,173421248213504
"Player stacks: #1 ""Carver @ iHIG57mx6P"" (21.23) | #2 ""Alex savo @ 2vIoBF2FSE"" (21.45) | #4 ""Eike @ 6EJVTAttKh"" (33.22) | #6 ""nick @ Ch6VcKk8xd"" (20.00) | #7 ""jp @ 0wSSM2WpM9"" (29.80) | #8 ""davis @ MxiH63B6Pl"" (49.58) | #9 ""Ryan Gohlmann @ 3GSe5nlH1c"" (16.92) | #10 ""Roman @ 4DIsDeVsL7"" (20.06)",2024-12-14T21:41:22.135Z,173421248213502
"-- starting hand #93 (id: nq52tksc94sh)  (No Limit Texas Hold'em) (dealer: ""davis @ MxiH63B6Pl"") --",2024-12-14T21:41:22.135Z,173421248213501
"The player ""nick @ Ch6VcKk8xd"" joined the game with a stack of 20.00.",2024-12-14T21:41:22.135Z,173421248213500
"Undealt cards: 2♦, 7♣, 7♦, 10♠ [4♦]",2024-12-14T21:41:16.290Z,173421247629000
"-- ending hand #92 --",2024-12-14T21:41:16.189Z,173421247618902
"""davis @ MxiH63B6Pl"" collected 4.60 from pot",2024-12-14T21:41:16.189Z,173421247618901
"Uncalled bet of 2.00 returned to ""davis @ MxiH63B6Pl""",2024-12-14T21:41:16.189Z,173421247618900
"""Alex savo @ 2vIoBF2FSE"" folds",2024-12-14T21:41:15.384Z,173421247538400
"""davis @ MxiH63B6Pl"" bets 2.00",2024-12-14T21:41:12.178Z,173421247217800
"Turn: 2♦, 7♣, 7♦ [10♠]",2024-12-14T21:41:07.707Z,173421246770700
"""Alex savo @ 2vIoBF2FSE"" calls 1.10",2024-12-14T21:41:06.867Z,173421246686700
"""davis @ MxiH63B6Pl"" bets 1.10",2024-12-14T21:41:04.332Z,173421246433200
"Flop:  [2♦, 7♣, 7♦]",2024-12-14T21:40:57.961Z,173421245796100
"""Alex savo @ 2vIoBF2FSE"" calls 1.10",2024-12-14T21:40:57.125Z,173421245712500
"The player ""max @ OoQ0rnrbub"" passed the room ownership to ""Spence @ cbvju-2iMm"".",2024-12-14T21:40:56.621Z,173421245662100
"""Ryan Gohlmann @ 3GSe5nlH1c"" folds",2024-12-14T21:40:54.813Z,173421245481300
"""davis @ MxiH63B6Pl"" raises to 1.10",2024-12-14T21:40:49.474Z,173421244947400
"The admin approved the player ""nick @ Ch6VcKk8xd"" participation with a stack of 20.00.",2024-12-14T21:40:47.824Z,173421244782400
"""jp @ 0wSSM2WpM9"" folds",2024-12-14T21:40:45.781Z,173421244578100
"""Eike @ 6EJVTAttKh"" folds",2024-12-14T21:40:40.608Z,173421244060800
"""Alex savo @ 2vIoBF2FSE"" calls 0.20",2024-12-14T21:40:39.460Z,173421243946000
"The player ""nick @ Ch6VcKk8xd"" requested a seat.",2024-12-14T21:40:38.767Z,173421243876700
"""Carver @ iHIG57mx6P"" folds",2024-12-14T21:40:37.134Z,173421243713400
"""Roman @ 4DIsDeVsL7"" folds",2024-12-14T21:40:35.726Z,173421243572600
"""Ryan Gohlmann @ 3GSe5nlH1c"" posts a big blind of 0.20",2024-12-14T21:40:33.540Z,173421243354011
"""davis @ MxiH63B6Pl"" posts a small blind of 0.10",2024-12-14T21:40:33.540Z,173421243354010
"Your hand is Q♦, 9♠",2024-12-14T21:40:33.540Z,173421243354004
"Player stacks: #1 ""Carver @ iHIG57mx6P"" (21.23) | #2 ""Alex savo @ 2vIoBF2FSE"" (23.65) | #4 ""Eike @ 6EJVTAttKh"" (33.22) | #7 ""jp @ 0wSSM2WpM9"" (29.80) | #8 ""davis @ MxiH63B6Pl"" (47.18) | #9 ""Ryan Gohlmann @ 3GSe5nlH1c"" (17.12) | #10 ""Roman @ 4DIsDeVsL7"" (20.06)",2024-12-14T21:40:33.540Z,173421243354002
"-- starting hand #92 (id: 7jaueflyjp1p)  (No Limit Texas Hold'em) (dealer: ""jp @ 0wSSM2WpM9"") --",2024-12-14T21:40:33.540Z,173421243354001
"The player ""max @ OoQ0rnrbub"" quits the game with a stack of 0.00.",2024-12-14T21:40:33.540Z,173421243354000
"-- ending hand #91 --",2024-12-14T21:40:30.531Z,173421243053101
"""Carver @ iHIG57mx6P"" collected 20.98 from pot with Two Pair, K's & 6's (combination: K♥, K♣, 6♦, 6♣, Q♥)",2024-12-14T21:40:30.531Z,173421243053100
"River: 6♦, K♣, 9♥, 4♦ [6♣]",2024-12-14T21:40:26.512Z,173421242651200
"""max @ OoQ0rnrbub"" shows a A♦, 10♣.",2024-12-14T21:40:22.504Z,173421242250401
"""Carver @ iHIG57mx6P"" shows a K♥, Q♥.",2024-12-14T21:40:22.504Z,173421242250400
"Some players choose to not run it twice.",2024-12-14T21:40:21.691Z,173421242169101
"""Carver @ iHIG57mx6P"" chooses to not run it twice.",2024-12-14T21:40:21.691Z,173421242169100
"Remaining players decide whether to run it twice.",2024-12-14T21:40:20.204Z,173421242020401
"""max @ OoQ0rnrbub"" calls 8.09 and go all in",2024-12-14T21:40:20.204Z,173421242020400
"""Carver @ iHIG57mx6P"" raises to 8.09",2024-12-14T21:40:13.365Z,173421241336500
"""max @ OoQ0rnrbub"" raises to 6.00",2024-12-14T21:40:05.404Z,173421240540400
"""Carver @ iHIG57mx6P"" bets 2.00",2024-12-14T21:39:57.730Z,173421239773000
"Turn: 6♦, K♣, 9♥ [4♦]",2024-12-14T21:39:42.586Z,173421238258600
"""max @ OoQ0rnrbub"" checks",2024-12-14T21:39:41.772Z,173421238177200
"""Carver @ iHIG57mx6P"" checks",2024-12-14T21:39:35.815Z,173421237581500
"Flop:  [6♦, K♣, 9♥]",2024-12-14T21:39:34.068Z,173421237406800
"""Carver @ iHIG57mx6P"" calls 2.25",2024-12-14T21:39:33.225Z,173421237322500
"""davis @ MxiH63B6Pl"" folds",2024-12-14T21:39:26.032Z,173421236603200
"""jp @ 0wSSM2WpM9"" folds",2024-12-14T21:39:25.112Z,173421236511200
"""max @ OoQ0rnrbub"" raises to 2.25",2024-12-14T21:39:19.627Z,173421235962700
"""Eike @ 6EJVTAttKh"" folds",2024-12-14T21:39:17.039Z,173421235703900
"""Alex savo @ 2vIoBF2FSE"" folds",2024-12-14T21:39:15.889Z,173421235588900
"""Carver @ iHIG57mx6P"" raises to 1.00",2024-12-14T21:39:15.026Z,173421235502600
"""Roman @ 4DIsDeVsL7"" folds",2024-12-14T21:39:10.622Z,173421235062200
"""Ryan Gohlmann @ 3GSe5nlH1c"" folds",2024-12-14T21:39:09.617Z,173421234961700
"""davis @ MxiH63B6Pl"" posts a big blind of 0.20",2024-12-14T21:39:07.083Z,173421234708311
"""jp @ 0wSSM2WpM9"" posts a small blind of 0.10",2024-12-14T21:39:07.083Z,173421234708310
"Your hand is 8♣, 5♥",2024-12-14T21:39:07.083Z,173421234708303
"Player stacks: #1 ""Carver @ iHIG57mx6P"" (10.59) | #2 ""Alex savo @ 2vIoBF2FSE"" (23.65) | #4 ""Eike @ 6EJVTAttKh"" (33.22) | #6 ""max @ OoQ0rnrbub"" (10.34) | #7 ""jp @ 0wSSM2WpM9"" (29.90) | #8 ""davis @ MxiH63B6Pl"" (47.38) | #9 ""Ryan Gohlmann @ 3GSe5nlH1c"" (17.12) | #10 ""Roman @ 4DIsDeVsL7"" (20.06)",2024-12-14T21:39:07.083Z,173421234708301
"-- starting hand #91 (id: 76ivsp7zqj1o)  (No Limit Texas Hold'em) (dealer: ""max @ OoQ0rnrbub"") --",2024-12-14T21:39:07.083Z,173421234708300
"Undealt cards: 4♣, K♣, 9♦ [10♦, 3♥]",2024-12-14T21:39:01.905Z,173421234190500
"-- ending hand #90 --",2024-12-14T21:39:01.148Z,173421234114802
"""jp @ 0wSSM2WpM9"" collected 6.20 from pot",2024-12-14T21:39:01.148Z,173421234114801
"Uncalled bet of 1.55 returned to ""jp @ 0wSSM2WpM9""",2024-12-14T21:39:01.148Z,173421234114800
"""Roman @ 4DIsDeVsL7"" folds",2024-12-14T21:39:00.300Z,173421234030000
"""jp @ 0wSSM2WpM9"" raises to 3.10",2024-12-14T21:38:55.456Z,173421233545600
"""Roman @ 4DIsDeVsL7"" bets 1.55",2024-12-14T21:38:52.492Z,173421233249200
"""jp @ 0wSSM2WpM9"" checks",2024-12-14T21:38:49.473Z,173421232947300
"Flop:  [4♣, K♣, 9♦]",2024-12-14T21:38:45.822Z,173421232582200
"""Roman @ 4DIsDeVsL7"" calls 1.50",2024-12-14T21:38:45.000Z,173421232500000
"""jp @ 0wSSM2WpM9"" raises to 1.50",2024-12-14T21:38:39.554Z,173421231955400
"""max @ OoQ0rnrbub"" folds",2024-12-14T21:38:33.983Z,173421231398300
"""Eike @ 6EJVTAttKh"" folds",2024-12-14T21:38:30.387Z,173421231038700
"""Alex savo @ 2vIoBF2FSE"" folds",2024-12-14T21:38:29.419Z,173421230941900
"""Carver @ iHIG57mx6P"" folds",2024-12-14T21:38:28.496Z,173421230849600
"""Roman @ 4DIsDeVsL7"" raises to 0.57",2024-12-14T21:38:26.089Z,173421230608900
"""Ryan Gohlmann @ 3GSe5nlH1c"" folds",2024-12-14T21:38:23.508Z,173421230350800
"""davis @ MxiH63B6Pl"" folds",2024-12-14T21:38:22.581Z,173421230258100
"""jp @ 0wSSM2WpM9"" posts a big blind of 0.20",2024-12-14T21:38:14.764Z,173421229476411
"""max @ OoQ0rnrbub"" posts a small blind of 0.10",2024-12-14T21:38:14.764Z,173421229476410
"Your hand is 2♣, 7♣",2024-12-14T21:38:14.764Z,173421229476403
"Player stacks: #1 ""Carver @ iHIG57mx6P"" (10.59) | #2 ""Alex savo @ 2vIoBF2FSE"" (23.65) | #4 ""Eike @ 6EJVTAttKh"" (33.22) | #6 ""max @ OoQ0rnrbub"" (10.44) | #7 ""jp @ 0wSSM2WpM9"" (26.75) | #8 ""davis @ MxiH63B6Pl"" (47.38) | #9 ""Ryan Gohlmann @ 3GSe5nlH1c"" (17.12) | #10 ""Roman @ 4DIsDeVsL7"" (23.11)",2024-12-14T21:38:14.764Z,173421229476401
"-- starting hand #90 (id: 4pr9ad3i2mlt)  (No Limit Texas Hold'em) (dealer: ""Eike @ 6EJVTAttKh"") --",2024-12-14T21:38:14.764Z,173421229476400
