entry,at,order
"""eike @ codPT618if"" checks",2024-12-16T20:50:57.491Z,173438225749100
"""gtodev @ sVfd-WUsjU"" checks",2024-12-16T20:50:56.396Z,173438225639600
"River: 3♥, 7♠, 6♥, 2♣ [2♠]",2024-12-16T20:50:53.833Z,173438225383300
"""eike @ codPT618if"" checks",2024-12-16T20:50:53.004Z,173438225300400
"""gtodev @ sVfd-WUsjU"" checks",2024-12-16T20:50:52.097Z,173438225209700
"Turn: 3♥, 7♠, 6♥ [2♣]",2024-12-16T20:50:51.429Z,173438225142900
"""eike @ codPT618if"" checks",2024-12-16T20:50:50.598Z,173438225059800
"""gtodev @ sVfd-WUsjU"" checks",2024-12-16T20:50:49.757Z,173438224975700
"Flop:  [3♥, 7♠, 6♥]",2024-12-16T20:50:47.763Z,173438224776300
"""eike @ codPT618if"" calls 0.60",2024-12-16T20:50:46.934Z,173438224693400
"""gtodev @ sVfd-WUsjU"" raises to 0.60",2024-12-16T20:50:45.829Z,173438224582900
"""eike @ codPT618if"" calls 0.20",2024-12-16T20:50:43.748Z,173438224374800
"""gtodev @ sVfd-WUsjU"" posts a big blind of 0.20",2024-12-16T20:50:42.633Z,173438224263305
"""eike @ codPT618if"" posts a small blind of 0.10",2024-12-16T20:50:42.633Z,173438224263304
"Player stacks: #1 ""eike @ codPT618if"" (91.20) | #10 ""gtodev @ sVfd-WUsjU"" (28.80)",2024-12-16T20:50:42.633Z,173438224263301
"-- starting hand #83 (id: 3vclaomrof92)  (No Limit Texas Hold'em) (dealer: ""eike @ codPT618if"") --",2024-12-16T20:50:42.633Z,173438224263300
"-- ending hand #82 --",2024-12-16T20:50:36.675Z,173438223667502
"""eike @ codPT618if"" collected 0.20 from pot",2024-12-16T20:50:36.675Z,173438223667501
"Uncalled bet of 0.10 returned to ""eike @ codPT618if""",2024-12-16T20:50:36.675Z,173438223667500
"""gtodev @ sVfd-WUsjU"" folds",2024-12-16T20:50:35.839Z,173438223583900
"""eike @ codPT618if"" posts a big blind of 0.20",2024-12-16T20:50:34.502Z,173438223450205
"""gtodev @ sVfd-WUsjU"" posts a small blind of 0.10",2024-12-16T20:50:34.502Z,173438223450204
"Player stacks: #1 ""eike @ codPT618if"" (91.10) | #10 ""gtodev @ sVfd-WUsjU"" (28.90)",2024-12-16T20:50:34.502Z,173438223450201
"-- starting hand #82 (id: 4if3toqo0omt)  (No Limit Texas Hold'em) (dealer: ""gtodev @ sVfd-WUsjU"") --",2024-12-16T20:50:34.502Z,173438223450200
"-- ending hand #81 --",2024-12-16T20:50:31.497Z,173438223149703
"""gtodev @ sVfd-WUsjU"" shows a Q♦, 9♥.",2024-12-16T20:50:31.497Z,173438223149702
"""eike @ codPT618if"" collected 5.60 from pot with Three of a Kind, 2's (combination: 2♠, 2♥, 2♦, A♥, Q♥)",2024-12-16T20:50:31.497Z,173438223149701
"""eike @ codPT618if"" shows a 2♠, 10♠.",2024-12-16T20:50:31.497Z,173438223149700
"""eike @ codPT618if"" checks",2024-12-16T20:50:30.687Z,173438223068700
"""gtodev @ sVfd-WUsjU"" checks",2024-12-16T20:50:29.744Z,173438222974400
"River: Q♥, 2♥, A♥, 2♦ [3♦]",2024-12-16T20:50:28.282Z,173438222828200
"""gtodev @ sVfd-WUsjU"" calls 1.25",2024-12-16T20:50:27.450Z,173438222745000
"""eike @ codPT618if"" bets 1.25",2024-12-16T20:50:26.539Z,173438222653900
"""gtodev @ sVfd-WUsjU"" checks",2024-12-16T20:50:23.851Z,173438222385100
"Turn: Q♥, 2♥, A♥ [2♦]",2024-12-16T20:50:22.788Z,173438222278800
"""gtodev @ sVfd-WUsjU"" calls 0.55",2024-12-16T20:50:21.973Z,173438222197300
"""eike @ codPT618if"" bets 0.55",2024-12-16T20:50:21.120Z,173438222112000
"""gtodev @ sVfd-WUsjU"" checks",2024-12-16T20:50:18.081Z,173438221808100
"Flop:  [Q♥, 2♥, A♥]",2024-12-16T20:50:16.710Z,173438221671000
"""gtodev @ sVfd-WUsjU"" calls 1.00",2024-12-16T20:50:15.885Z,173438221588500
"""eike @ codPT618if"" raises to 1.00",2024-12-16T20:50:14.816Z,173438221481600
"""gtodev @ sVfd-WUsjU"" posts a big blind of 0.20",2024-12-16T20:50:12.770Z,173438221277005
"""eike @ codPT618if"" posts a small blind of 0.10",2024-12-16T20:50:12.770Z,173438221277004
"Player stacks: #1 ""eike @ codPT618if"" (88.30) | #10 ""gtodev @ sVfd-WUsjU"" (31.70)",2024-12-16T20:50:12.770Z,173438221277001
"-- starting hand #81 (id: errp9lntjtvl)  (No Limit Texas Hold'em) (dealer: ""eike @ codPT618if"") --",2024-12-16T20:50:12.770Z,173438221277000
"""eike @ codPT618if"" shows a J♠.",2024-12-16T20:50:07.290Z,173438220729000
"-- ending hand #80 --",2024-12-16T20:50:06.156Z,173438220615602
"""eike @ codPT618if"" collected 0.20 from pot",2024-12-16T20:50:06.156Z,173438220615601
"Uncalled bet of 0.10 returned to ""eike @ codPT618if""",2024-12-16T20:50:06.156Z,173438220615600
"""gtodev @ sVfd-WUsjU"" folds",2024-12-16T20:50:05.317Z,173438220531700
"""eike @ codPT618if"" posts a big blind of 0.20",2024-12-16T20:50:04.209Z,173438220420905
"""gtodev @ sVfd-WUsjU"" posts a small blind of 0.10",2024-12-16T20:50:04.209Z,173438220420904
"Player stacks: #1 ""eike @ codPT618if"" (88.20) | #10 ""gtodev @ sVfd-WUsjU"" (31.80)",2024-12-16T20:50:04.209Z,173438220420901
"-- starting hand #80 (id: 0aufindabgfy)  (No Limit Texas Hold'em) (dealer: ""gtodev @ sVfd-WUsjU"") --",2024-12-16T20:50:04.209Z,173438220420900
"-- ending hand #79 --",2024-12-16T20:49:58.269Z,173438219826902
"""gtodev @ sVfd-WUsjU"" collected 0.20 from pot",2024-12-16T20:49:58.269Z,173438219826901
"Uncalled bet of 0.10 returned to ""gtodev @ sVfd-WUsjU""",2024-12-16T20:49:58.269Z,173438219826900
"""eike @ codPT618if"" folds",2024-12-16T20:49:57.462Z,173438219746200
"""gtodev @ sVfd-WUsjU"" posts a big blind of 0.20",2024-12-16T20:49:56.385Z,173438219638505
"""eike @ codPT618if"" posts a small blind of 0.10",2024-12-16T20:49:56.385Z,173438219638504
"Player stacks: #1 ""eike @ codPT618if"" (88.30) | #10 ""gtodev @ sVfd-WUsjU"" (31.70)",2024-12-16T20:49:56.385Z,173438219638501
"-- starting hand #79 (id: pgxq0mklyrnc)  (No Limit Texas Hold'em) (dealer: ""eike @ codPT618if"") --",2024-12-16T20:49:56.385Z,173438219638500
"""gtodev @ sVfd-WUsjU"" shows a A♣.",2024-12-16T20:49:53.490Z,173438219349000
"-- ending hand #78 --",2024-12-16T20:49:52.661Z,173438219266102
"""eike @ codPT618if"" collected 1.60 from pot with Two Pair, 3's & 2's (combination: 3♥, 3♦, 2♣, 2♠, K♥)",2024-12-16T20:49:52.661Z,173438219266101
"""eike @ codPT618if"" shows a Q♣, 2♣.",2024-12-16T20:49:52.661Z,173438219266100
"""gtodev @ sVfd-WUsjU"" calls 0.20",2024-12-16T20:49:51.842Z,173438219184200
"""eike @ codPT618if"" bets 0.20",2024-12-16T20:49:50.927Z,173438219092700
"River: 3♥, 3♦, K♥, 8♣ [2♠]",2024-12-16T20:49:48.985Z,173438218898500
"""gtodev @ sVfd-WUsjU"" checks",2024-12-16T20:49:48.172Z,173438218817200
"""eike @ codPT618if"" checks",2024-12-16T20:49:47.259Z,173438218725900
"Turn: 3♥, 3♦, K♥ [8♣]",2024-12-16T20:49:46.918Z,173438218691800
"""gtodev @ sVfd-WUsjU"" checks",2024-12-16T20:49:46.074Z,173438218607400
"""eike @ codPT618if"" checks",2024-12-16T20:49:44.981Z,173438218498100
"Flop:  [3♥, 3♦, K♥]",2024-12-16T20:49:43.648Z,173438218364800
"""eike @ codPT618if"" calls 0.60",2024-12-16T20:49:42.822Z,173438218282200
"""gtodev @ sVfd-WUsjU"" raises to 0.60",2024-12-16T20:49:41.922Z,173438218192200
"""eike @ codPT618if"" posts a big blind of 0.20",2024-12-16T20:49:39.516Z,173438217951605
"""gtodev @ sVfd-WUsjU"" posts a small blind of 0.10",2024-12-16T20:49:39.516Z,173438217951604
"Player stacks: #1 ""eike @ codPT618if"" (87.50) | #10 ""gtodev @ sVfd-WUsjU"" (32.50)",2024-12-16T20:49:39.516Z,173438217951601
"-- starting hand #78 (id: nq4klktgcblu)  (No Limit Texas Hold'em) (dealer: ""gtodev @ sVfd-WUsjU"") --",2024-12-16T20:49:39.516Z,173438217951600
"""gtodev @ sVfd-WUsjU"" shows a 4♦.",2024-12-16T20:49:35.336Z,173438217533600
"-- ending hand #77 --",2024-12-16T20:49:32.911Z,173438217291102
"""gtodev @ sVfd-WUsjU"" collected 0.40 from pot",2024-12-16T20:49:32.911Z,173438217291101
"Uncalled bet of 0.20 returned to ""gtodev @ sVfd-WUsjU""",2024-12-16T20:49:32.911Z,173438217291100
"""eike @ codPT618if"" folds",2024-12-16T20:49:32.055Z,173438217205500
"""gtodev @ sVfd-WUsjU"" bets 0.20",2024-12-16T20:49:31.153Z,173438217115300
"Turn: 4♥, K♣, 2♦ [Q♠]",2024-12-16T20:49:28.008Z,173438216800800
"""eike @ codPT618if"" checks",2024-12-16T20:49:27.123Z,173438216712300
"""gtodev @ sVfd-WUsjU"" checks",2024-12-16T20:49:26.233Z,173438216623300
"Flop:  [4♥, K♣, 2♦]",2024-12-16T20:49:24.787Z,173438216478700
"""gtodev @ sVfd-WUsjU"" checks",2024-12-16T20:49:23.938Z,173438216393800
"""eike @ codPT618if"" calls 0.20",2024-12-16T20:49:23.029Z,173438216302900
"""gtodev @ sVfd-WUsjU"" posts a big blind of 0.20",2024-12-16T20:49:21.492Z,173438216149205
"""eike @ codPT618if"" posts a small blind of 0.10",2024-12-16T20:49:21.492Z,173438216149204
"Player stacks: #1 ""eike @ codPT618if"" (87.70) | #10 ""gtodev @ sVfd-WUsjU"" (32.30)",2024-12-16T20:49:21.492Z,173438216149201
"-- starting hand #77 (id: 0m4outn6r3vx)  (No Limit Texas Hold'em) (dealer: ""eike @ codPT618if"") --",2024-12-16T20:49:21.492Z,173438216149200
"""eike @ codPT618if"" shows a J♥.",2024-12-16T20:49:15.920Z,173438215592000
"-- ending hand #76 --",2024-12-16T20:49:14.828Z,173438215482802
"""eike @ codPT618if"" collected 0.20 from pot",2024-12-16T20:49:14.828Z,173438215482801
"Uncalled bet of 0.10 returned to ""eike @ codPT618if""",2024-12-16T20:49:14.828Z,173438215482800
"""gtodev @ sVfd-WUsjU"" folds",2024-12-16T20:49:13.976Z,173438215397600
"""eike @ codPT618if"" posts a big blind of 0.20",2024-12-16T20:49:12.680Z,173438215268005
"""gtodev @ sVfd-WUsjU"" posts a small blind of 0.10",2024-12-16T20:49:12.680Z,173438215268004
"Player stacks: #1 ""eike @ codPT618if"" (87.60) | #10 ""gtodev @ sVfd-WUsjU"" (32.40)",2024-12-16T20:49:12.680Z,173438215268001
"-- starting hand #76 (id: lxgztkyqxhvs)  (No Limit Texas Hold'em) (dealer: ""gtodev @ sVfd-WUsjU"") --",2024-12-16T20:49:12.680Z,173438215268000
"-- ending hand #75 --",2024-12-16T20:49:06.754Z,173438214675402
"""gtodev @ sVfd-WUsjU"" collected 0.20 from pot",2024-12-16T20:49:06.754Z,173438214675401
"Uncalled bet of 0.10 returned to ""gtodev @ sVfd-WUsjU""",2024-12-16T20:49:06.754Z,173438214675400
"""eike @ codPT618if"" folds",2024-12-16T20:49:05.943Z,173438214594300
"""gtodev @ sVfd-WUsjU"" posts a big blind of 0.20",2024-12-16T20:49:04.151Z,173438214415105
"""eike @ codPT618if"" posts a small blind of 0.10",2024-12-16T20:49:04.151Z,173438214415104
"Player stacks: #1 ""eike @ codPT618if"" (87.70) | #10 ""gtodev @ sVfd-WUsjU"" (32.30)",2024-12-16T20:49:04.151Z,173438214415101
"-- starting hand #75 (id: mgk55oz2wn2g)  (No Limit Texas Hold'em) (dealer: ""eike @ codPT618if"") --",2024-12-16T20:49:04.151Z,173438214415100
"-- ending hand #74 --",2024-12-16T20:48:58.189Z,173438213818902
"""eike @ codPT618if"" collected 0.20 from pot",2024-12-16T20:48:58.189Z,173438213818901
"Uncalled bet of 0.10 returned to ""eike @ codPT618if""",2024-12-16T20:48:58.189Z,173438213818900
"""gtodev @ sVfd-WUsjU"" folds",2024-12-16T20:48:57.366Z,173438213736600
"""eike @ codPT618if"" posts a big blind of 0.20",2024-12-16T20:48:56.337Z,173438213633705
"""gtodev @ sVfd-WUsjU"" posts a small blind of 0.10",2024-12-16T20:48:56.337Z,173438213633704
"Player stacks: #1 ""eike @ codPT618if"" (87.60) | #10 ""gtodev @ sVfd-WUsjU"" (32.40)",2024-12-16T20:48:56.337Z,173438213633701
"-- starting hand #74 (id: tqhetznvqbxt)  (No Limit Texas Hold'em) (dealer: ""gtodev @ sVfd-WUsjU"") --",2024-12-16T20:48:56.337Z,173438213633700
"-- ending hand #73 --",2024-12-16T20:48:50.430Z,173438213043002
"""gtodev @ sVfd-WUsjU"" collected 0.20 from pot",2024-12-16T20:48:50.430Z,173438213043001
"Uncalled bet of 0.10 returned to ""gtodev @ sVfd-WUsjU""",2024-12-16T20:48:50.430Z,173438213043000
"""eike @ codPT618if"" folds",2024-12-16T20:48:49.624Z,173438212962400
"""gtodev @ sVfd-WUsjU"" posts a big blind of 0.20",2024-12-16T20:48:47.278Z,173438212727805
"""eike @ codPT618if"" posts a small blind of 0.10",2024-12-16T20:48:47.278Z,173438212727804
"Player stacks: #1 ""eike @ codPT618if"" (87.70) | #10 ""gtodev @ sVfd-WUsjU"" (32.30)",2024-12-16T20:48:47.278Z,173438212727801
"-- starting hand #73 (id: a7jncfrpi0ea)  (No Limit Texas Hold'em) (dealer: ""eike @ codPT618if"") --",2024-12-16T20:48:47.278Z,173438212727800
"""gtodev @ sVfd-WUsjU"" shows a A♦.",2024-12-16T20:48:42.983Z,173438212298300
"-- ending hand #72 --",2024-12-16T20:48:40.671Z,173438212067102
"""gtodev @ sVfd-WUsjU"" collected 3.20 from pot",2024-12-16T20:48:40.671Z,173438212067101
"Uncalled bet of 3.00 returned to ""gtodev @ sVfd-WUsjU""",2024-12-16T20:48:40.671Z,173438212067100
"""eike @ codPT618if"" folds",2024-12-16T20:48:39.837Z,173438211983700
"""gtodev @ sVfd-WUsjU"" bets 3.00",2024-12-16T20:48:38.924Z,173438211892400
"""eike @ codPT618if"" checks",2024-12-16T20:48:35.888Z,173438211588800
"Turn: 8♦, 3♦, A♣ [10♦]",2024-12-16T20:48:35.208Z,173438211520800
"""eike @ codPT618if"" calls 1.00",2024-12-16T20:48:34.329Z,173438211432900
"""gtodev @ sVfd-WUsjU"" bets 1.00",2024-12-16T20:48:32.343Z,173438211234300
"""eike @ codPT618if"" checks",2024-12-16T20:48:27.409Z,173438210740900
"Flop:  [8♦, 3♦, A♣]",2024-12-16T20:48:26.767Z,173438210676700
"""eike @ codPT618if"" calls 0.60",2024-12-16T20:48:25.941Z,173438210594100
"""gtodev @ sVfd-WUsjU"" raises to 0.60",2024-12-16T20:48:25.083Z,173438210508300
"""eike @ codPT618if"" posts a big blind of 0.20",2024-12-16T20:48:22.723Z,173438210272305
"""gtodev @ sVfd-WUsjU"" posts a small blind of 0.10",2024-12-16T20:48:22.723Z,173438210272304
"Player stacks: #1 ""eike @ codPT618if"" (89.30) | #10 ""gtodev @ sVfd-WUsjU"" (30.70)",2024-12-16T20:48:22.723Z,173438210272301
"-- starting hand #72 (id: sskgfxipyra1)  (No Limit Texas Hold'em) (dealer: ""gtodev @ sVfd-WUsjU"") --",2024-12-16T20:48:22.723Z,173438210272300
"""eike @ codPT618if"" shows a 7♦.",2024-12-16T20:48:18.157Z,173438209815700
"-- ending hand #71 --",2024-12-16T20:48:16.118Z,173438209611802
"""gtodev @ sVfd-WUsjU"" collected 0.20 from pot",2024-12-16T20:48:16.118Z,173438209611801
"Uncalled bet of 0.10 returned to ""gtodev @ sVfd-WUsjU""",2024-12-16T20:48:16.118Z,173438209611800
"""eike @ codPT618if"" folds",2024-12-16T20:48:15.289Z,173438209528900
"""gtodev @ sVfd-WUsjU"" posts a big blind of 0.20",2024-12-16T20:48:14.612Z,173438209461205
"""eike @ codPT618if"" posts a small blind of 0.10",2024-12-16T20:48:14.612Z,173438209461204
"Player stacks: #1 ""eike @ codPT618if"" (89.40) | #10 ""gtodev @ sVfd-WUsjU"" (30.60)",2024-12-16T20:48:14.612Z,173438209461201
"-- starting hand #71 (id: l3ycjmeslqtx)  (No Limit Texas Hold'em) (dealer: ""eike @ codPT618if"") --",2024-12-16T20:48:14.612Z,173438209461200
"""gtodev @ sVfd-WUsjU"" shows a K♥, 3♣.",2024-12-16T20:48:08.127Z,173438208812700
"""eike @ codPT618if"" shows a A♥, Q♠.",2024-12-16T20:48:08.014Z,173438208801400
"-- ending hand #70 --",2024-12-16T20:48:07.283Z,173438208728302
"""eike @ codPT618if"" collected 0.20 from pot",2024-12-16T20:48:07.283Z,173438208728301
"Uncalled bet of 0.10 returned to ""eike @ codPT618if""",2024-12-16T20:48:07.283Z,173438208728300
"""gtodev @ sVfd-WUsjU"" folds",2024-12-16T20:48:06.480Z,173438208648000
"""eike @ codPT618if"" posts a big blind of 0.20",2024-12-16T20:48:05.429Z,173438208542905
"""gtodev @ sVfd-WUsjU"" posts a small blind of 0.10",2024-12-16T20:48:05.429Z,173438208542904
"Player stacks: #1 ""eike @ codPT618if"" (89.30) | #10 ""gtodev @ sVfd-WUsjU"" (30.70)",2024-12-16T20:48:05.429Z,173438208542901
"-- starting hand #70 (id: g7r5ft2pdrgu)  (No Limit Texas Hold'em) (dealer: ""gtodev @ sVfd-WUsjU"") --",2024-12-16T20:48:05.429Z,173438208542900
"-- ending hand #69 --",2024-12-16T20:47:59.503Z,173438207950302
"""gtodev @ sVfd-WUsjU"" collected 0.20 from pot",2024-12-16T20:47:59.503Z,173438207950301
"Uncalled bet of 0.10 returned to ""gtodev @ sVfd-WUsjU""",2024-12-16T20:47:59.503Z,173438207950300
"""eike @ codPT618if"" folds",2024-12-16T20:47:58.653Z,173438207865300
"""gtodev @ sVfd-WUsjU"" posts a big blind of 0.20",2024-12-16T20:47:57.564Z,173438207756405
"""eike @ codPT618if"" posts a small blind of 0.10",2024-12-16T20:47:57.564Z,173438207756404
"Player stacks: #1 ""eike @ codPT618if"" (89.40) | #10 ""gtodev @ sVfd-WUsjU"" (30.60)",2024-12-16T20:47:57.564Z,173438207756401
"-- starting hand #69 (id: x4ncyk7teoat)  (No Limit Texas Hold'em) (dealer: ""eike @ codPT618if"") --",2024-12-16T20:47:57.564Z,173438207756400
"""eike @ codPT618if"" shows a 8♥, 9♦.",2024-12-16T20:47:53.795Z,173438207379500
"""gtodev @ sVfd-WUsjU"" shows a 10♦, J♦.",2024-12-16T20:47:53.578Z,173438207357800
"-- ending hand #68 --",2024-12-16T20:47:53.232Z,173438207323202
"""eike @ codPT618if"" collected 0.40 from pot",2024-12-16T20:47:53.232Z,173438207323201
"Uncalled bet of 0.20 returned to ""eike @ codPT618if""",2024-12-16T20:47:53.232Z,173438207323200
"""gtodev @ sVfd-WUsjU"" folds",2024-12-16T20:47:52.425Z,173438207242500
"""eike @ codPT618if"" bets 0.20",2024-12-16T20:47:51.542Z,173438207154200
"River: 6♠, A♠, A♦, Q♣ [2♦]",2024-12-16T20:47:47.024Z,173438206702400
"""gtodev @ sVfd-WUsjU"" checks",2024-12-16T20:47:46.175Z,173438206617500
"""eike @ codPT618if"" checks",2024-12-16T20:47:45.307Z,173438206530700
"Turn: 6♠, A♠, A♦ [Q♣]",2024-12-16T20:47:45.072Z,173438206507200
"""gtodev @ sVfd-WUsjU"" checks",2024-12-16T20:47:44.262Z,173438206426200
"""eike @ codPT618if"" checks",2024-12-16T20:47:43.347Z,173438206334700
"Flop:  [6♠, A♠, A♦]",2024-12-16T20:47:42.669Z,173438206266900
"""eike @ codPT618if"" checks",2024-12-16T20:47:41.835Z,173438206183500
"""gtodev @ sVfd-WUsjU"" calls 0.20",2024-12-16T20:47:40.696Z,173438206069600
"""eike @ codPT618if"" posts a big blind of 0.20",2024-12-16T20:47:38.866Z,173438205886605
"""gtodev @ sVfd-WUsjU"" posts a small blind of 0.10",2024-12-16T20:47:38.866Z,173438205886604
"Player stacks: #1 ""eike @ codPT618if"" (89.20) | #10 ""gtodev @ sVfd-WUsjU"" (30.80)",2024-12-16T20:47:38.866Z,173438205886601
"-- starting hand #68 (id: gmcaulpmqas7)  (No Limit Texas Hold'em) (dealer: ""gtodev @ sVfd-WUsjU"") --",2024-12-16T20:47:38.866Z,173438205886600
"-- ending hand #67 --",2024-12-16T20:47:32.927Z,173438205292702
"""gtodev @ sVfd-WUsjU"" collected 0.20 from pot",2024-12-16T20:47:32.927Z,173438205292701
"Uncalled bet of 0.10 returned to ""gtodev @ sVfd-WUsjU""",2024-12-16T20:47:32.927Z,173438205292700
"""eike @ codPT618if"" folds",2024-12-16T20:47:32.086Z,173438205208600
"""gtodev @ sVfd-WUsjU"" posts a big blind of 0.20",2024-12-16T20:47:31.081Z,173438205108105
"""eike @ codPT618if"" posts a small blind of 0.10",2024-12-16T20:47:31.081Z,173438205108104
"Player stacks: #1 ""eike @ codPT618if"" (89.30) | #10 ""gtodev @ sVfd-WUsjU"" (30.70)",2024-12-16T20:47:31.081Z,173438205108101
"-- starting hand #67 (id: bwnfu3epssx6)  (No Limit Texas Hold'em) (dealer: ""eike @ codPT618if"") --",2024-12-16T20:47:31.081Z,173438205108100
"""eike @ codPT618if"" shows a J♠.",2024-12-16T20:47:26.573Z,173438204657300
"-- ending hand #66 --",2024-12-16T20:47:24.441Z,173438204444102
"""eike @ codPT618if"" collected 0.20 from pot",2024-12-16T20:47:24.441Z,173438204444101
"Uncalled bet of 0.10 returned to ""eike @ codPT618if""",2024-12-16T20:47:24.441Z,173438204444100
"""gtodev @ sVfd-WUsjU"" folds",2024-12-16T20:47:23.609Z,173438204360900
"""eike @ codPT618if"" posts a big blind of 0.20",2024-12-16T20:47:22.107Z,173438204210705
"""gtodev @ sVfd-WUsjU"" posts a small blind of 0.10",2024-12-16T20:47:22.107Z,173438204210704
"Player stacks: #1 ""eike @ codPT618if"" (89.20) | #10 ""gtodev @ sVfd-WUsjU"" (30.80)",2024-12-16T20:47:22.107Z,173438204210701
"-- starting hand #66 (id: lxaxbj2qlybz)  (No Limit Texas Hold'em) (dealer: ""gtodev @ sVfd-WUsjU"") --",2024-12-16T20:47:22.107Z,173438204210700
"-- ending hand #65 --",2024-12-16T20:47:16.164Z,173438203616402
"""gtodev @ sVfd-WUsjU"" collected 0.20 from pot",2024-12-16T20:47:16.164Z,173438203616401
"Uncalled bet of 0.10 returned to ""gtodev @ sVfd-WUsjU""",2024-12-16T20:47:16.164Z,173438203616400
"""eike @ codPT618if"" folds",2024-12-16T20:47:15.341Z,173438203534100
"""gtodev @ sVfd-WUsjU"" posts a big blind of 0.20",2024-12-16T20:47:14.761Z,173438203476105
"""eike @ codPT618if"" posts a small blind of 0.10",2024-12-16T20:47:14.761Z,173438203476104
"Player stacks: #1 ""eike @ codPT618if"" (89.30) | #10 ""gtodev @ sVfd-WUsjU"" (30.70)",2024-12-16T20:47:14.761Z,173438203476101
"-- starting hand #65 (id: smsvyl2g8waj)  (No Limit Texas Hold'em) (dealer: ""eike @ codPT618if"") --",2024-12-16T20:47:14.761Z,173438203476100
"""gtodev @ sVfd-WUsjU"" shows a 2♣, 4♣.",2024-12-16T20:47:11.590Z,173438203159000
"""eike @ codPT618if"" shows a 4♠, 2♠.",2024-12-16T20:47:10.667Z,173438203066700
"-- ending hand #64 --",2024-12-16T20:47:10.443Z,173438203044302
"""eike @ codPT618if"" collected 0.40 from pot",2024-12-16T20:47:10.443Z,173438203044301
"Uncalled bet of 0.20 returned to ""eike @ codPT618if""",2024-12-16T20:47:10.443Z,173438203044300
"""gtodev @ sVfd-WUsjU"" folds",2024-12-16T20:47:09.623Z,173438202962300
"""eike @ codPT618if"" bets 0.20",2024-12-16T20:47:08.694Z,173438202869400
"River: 9♠, 8♣, 8♠, 10♦ [5♠]",2024-12-16T20:47:07.363Z,173438202736300
"""gtodev @ sVfd-WUsjU"" checks",2024-12-16T20:47:06.535Z,173438202653500
"""eike @ codPT618if"" checks",2024-12-16T20:47:05.661Z,173438202566100
"Turn: 9♠, 8♣, 8♠ [10♦]",2024-12-16T20:47:05.156Z,173438202515600
"""gtodev @ sVfd-WUsjU"" checks",2024-12-16T20:47:04.292Z,173438202429200
"""eike @ codPT618if"" checks",2024-12-16T20:47:02.136Z,173438202213600
"Flop:  [9♠, 8♣, 8♠]",2024-12-16T20:47:01.628Z,173438202162800
"""eike @ codPT618if"" checks",2024-12-16T20:47:00.812Z,173438202081200
"""gtodev @ sVfd-WUsjU"" calls 0.20",2024-12-16T20:46:59.941Z,173438201994100
"""eike @ codPT618if"" posts a big blind of 0.20",2024-12-16T20:46:58.430Z,173438201843005
"""gtodev @ sVfd-WUsjU"" posts a small blind of 0.10",2024-12-16T20:46:58.430Z,173438201843004
"Player stacks: #1 ""eike @ codPT618if"" (89.10) | #10 ""gtodev @ sVfd-WUsjU"" (30.90)",2024-12-16T20:46:58.430Z,173438201843001
"-- starting hand #64 (id: dzq3r4orypj1)  (No Limit Texas Hold'em) (dealer: ""gtodev @ sVfd-WUsjU"") --",2024-12-16T20:46:58.430Z,173438201843000
"-- ending hand #63 --",2024-12-16T20:46:52.471Z,173438201247102
"""gtodev @ sVfd-WUsjU"" collected 0.20 from pot",2024-12-16T20:46:52.471Z,173438201247101
"Uncalled bet of 0.10 returned to ""gtodev @ sVfd-WUsjU""",2024-12-16T20:46:52.471Z,173438201247100
"""eike @ codPT618if"" folds",2024-12-16T20:46:51.662Z,173438201166200
"""gtodev @ sVfd-WUsjU"" posts a big blind of 0.20",2024-12-16T20:46:51.119Z,173438201111905
"""eike @ codPT618if"" posts a small blind of 0.10",2024-12-16T20:46:51.119Z,173438201111904
"Player stacks: #1 ""eike @ codPT618if"" (89.20) | #10 ""gtodev @ sVfd-WUsjU"" (30.80)",2024-12-16T20:46:51.119Z,173438201111901
"-- starting hand #63 (id: kjzqjwra3gbh)  (No Limit Texas Hold'em) (dealer: ""eike @ codPT618if"") --",2024-12-16T20:46:51.119Z,173438201111900
"""eike @ codPT618if"" shows a 8♦.",2024-12-16T20:46:48.867Z,173438200886700
"-- ending hand #62 --",2024-12-16T20:46:47.391Z,173438200739102
"""gtodev @ sVfd-WUsjU"" collected 0.90 from pot with Pair, A's (combination: A♠, A♦, K♣, 10♦, 8♠)",2024-12-16T20:46:47.391Z,173438200739101
"""gtodev @ sVfd-WUsjU"" shows a A♠, 2♠.",2024-12-16T20:46:47.391Z,173438200739100
"""eike @ codPT618if"" calls 0.25",2024-12-16T20:46:46.560Z,173438200656000
"""gtodev @ sVfd-WUsjU"" bets 0.25",2024-12-16T20:46:45.682Z,173438200568200
"""eike @ codPT618if"" checks",2024-12-16T20:46:42.147Z,173438200214700
"River: 10♦, K♣, 8♠, A♦ [6♣]",2024-12-16T20:46:41.189Z,173438200118900
"""gtodev @ sVfd-WUsjU"" checks",2024-12-16T20:46:40.364Z,173438200036400
"""eike @ codPT618if"" checks",2024-12-16T20:46:38.581Z,173438199858100
"Turn: 10♦, K♣, 8♠ [A♦]",2024-12-16T20:46:38.105Z,173438199810500
"""gtodev @ sVfd-WUsjU"" checks",2024-12-16T20:46:37.278Z,173438199727800
"""eike @ codPT618if"" checks",2024-12-16T20:46:36.287Z,173438199628700
"Flop:  [10♦, K♣, 8♠]",2024-12-16T20:46:35.228Z,173438199522800
