entry,at,order
"-- starting hand #59 (id: v2ebci5e2ytj)  (No Limit Texas Hold'em) (dead button) --",2024-12-16T03:46:12.262Z,173432077226202
"The player ""Miles @ DMo5xCnOpG"" joined the game with a stack of 9.50.",2024-12-16T03:46:12.262Z,173432077226201
"The player ""Carver @ iHIG57mx6P"" quits the game with a stack of 0.00.",2024-12-16T03:46:12.262Z,173432077226200
"""willdevens @ sVfd-WUsjU"" shows a A♦.",2024-12-16T03:46:07.079Z,173432076707900
"-- ending hand #58 --",2024-12-16T03:46:05.715Z,173432076571501
"""Davis @ MxiH63B6Pl"" collected 34.50 from pot with Full House, J's over A's (combination: J♥, J♠, J♦, A♣, A♠)",2024-12-16T03:46:05.715Z,173432076571500
"River: J♠, 3♦, 10♥, A♠ [J♦]",2024-12-16T03:46:01.711Z,173432076171100
"Turn: J♠, 3♦, 10♥ [A♠]",2024-12-16T03:45:57.701Z,173432075770100
"""Davis @ MxiH63B6Pl"" shows a A♣, J♥.",2024-12-16T03:45:53.639Z,173432075363901
"""Carver @ iHIG57mx6P"" shows a 4♣, 4♥.",2024-12-16T03:45:53.639Z,173432075363900
"Some players choose to not run it twice.",2024-12-16T03:45:52.806Z,173432075280601
"""Carver @ iHIG57mx6P"" chooses to not run it twice.",2024-12-16T03:45:52.806Z,173432075280600
"""Davis @ MxiH63B6Pl"" chooses to  run it twice.",2024-12-16T03:45:51.162Z,173432075116200
"Remaining players decide whether to run it twice.",2024-12-16T03:45:50.378Z,173432075037801
"""Davis @ MxiH63B6Pl"" calls 12.85",2024-12-16T03:45:50.378Z,173432075037800
"""Carver @ iHIG57mx6P"" raises to 12.85 and go all in",2024-12-16T03:45:29.301Z,173432072930100
"The player ""Miles @ DMo5xCnOpG"" sit back with the stack of 9.50.",2024-12-16T03:45:23.011Z,173432072301100
"""willdevens @ sVfd-WUsjU"" folds",2024-12-16T03:45:18.003Z,173432071800300
"""Davis @ MxiH63B6Pl"" bets 3.50",2024-12-16T03:45:15.259Z,173432071525900
"""Carver @ iHIG57mx6P"" checks",2024-12-16T03:45:11.075Z,173432071107500
"Flop:  [J♠, 3♦, 10♥]",2024-12-16T03:45:09.678Z,173432070967800
"""Carver @ iHIG57mx6P"" calls 2.80",2024-12-16T03:45:08.825Z,173432070882500
"""willdevens @ sVfd-WUsjU"" calls 2.80",2024-12-16T03:45:02.464Z,173432070246400
"""slick nick @ Ch6VcKk8xd"" folds",2024-12-16T03:45:00.218Z,173432070021800
"""victor @ C580E_AfX9"" folds",2024-12-16T03:44:47.133Z,173432068713300
"""Davis @ MxiH63B6Pl"" raises to 2.80",2024-12-16T03:44:45.629Z,173432068562900
"""Carver @ iHIG57mx6P"" calls 0.60",2024-12-16T03:44:42.477Z,173432068247700
"""willdevens @ sVfd-WUsjU"" raises to 0.60",2024-12-16T03:44:40.093Z,173432068009300
"""timh @ IDAaB_gryp"" folds",2024-12-16T03:44:29.393Z,173432066939300
"""Ryan @ 3GSe5nlH1c"" folds",2024-12-16T03:44:28.424Z,173432066842400
"""slick nick @ Ch6VcKk8xd"" calls 0.20",2024-12-16T03:44:27.518Z,173432066751800
"""victor @ C580E_AfX9"" calls 0.20",2024-12-16T03:44:23.145Z,173432066314500
"""Avery @ 2TyZTIIMz8"" folds",2024-12-16T03:44:21.700Z,173432066170000
"""Davis @ MxiH63B6Pl"" posts a big blind of 0.20",2024-12-16T03:44:16.756Z,173432065675613
"""Carver @ iHIG57mx6P"" posts a small blind of 0.10",2024-12-16T03:44:16.756Z,173432065675612
"Player stacks: #1 ""Carver @ iHIG57mx6P"" (15.65) | #2 ""Davis @ MxiH63B6Pl"" (21.50) | #3 ""Avery @ 2TyZTIIMz8"" (21.74) | #4 ""victor @ C580E_AfX9"" (17.05) | #6 ""slick nick @ Ch6VcKk8xd"" (20.40) | #7 ""Ryan @ 3GSe5nlH1c"" (22.94) | #9 ""timh @ IDAaB_gryp"" (35.00) | #10 ""willdevens @ sVfd-WUsjU"" (57.19)",2024-12-16T03:44:16.756Z,173432065675603
"-- starting hand #58 (id: gcqovvce107p)  (No Limit Texas Hold'em) (dealer: ""willdevens @ sVfd-WUsjU"") --",2024-12-16T03:44:16.756Z,173432065675602
"The player ""Kevin @ tbjpqIQSOB"" quits the game with a stack of 39.03.",2024-12-16T03:44:16.756Z,173432065675601
"The player ""Kevin @ tbjpqIQSOB"" stand up with the stack of 39.03.",2024-12-16T03:44:16.756Z,173432065675600
"""Carver @ iHIG57mx6P"" shows a K♣.",2024-12-16T03:44:12.351Z,173432065235100
"-- ending hand #57 --",2024-12-16T03:44:10.229Z,173432065022902
"""timh @ IDAaB_gryp"" collected 9.60 from pot with Flush, Qs High (combination: Q♠, 10♠, 8♠, 4♠, 3♠)",2024-12-16T03:44:10.229Z,173432065022901
"""timh @ IDAaB_gryp"" shows a 10♠, 8♠.",2024-12-16T03:44:10.229Z,173432065022900
"""Carver @ iHIG57mx6P"" calls 3.20",2024-12-16T03:44:09.423Z,173432064942300
"""timh @ IDAaB_gryp"" bets 3.20",2024-12-16T03:43:56.075Z,173432063607500
"""Carver @ iHIG57mx6P"" checks",2024-12-16T03:43:51.413Z,173432063141300
"River: 3♠, K♥, K♦, 4♠ [Q♠]",2024-12-16T03:43:49.186Z,173432062918600
"""willdevens @ sVfd-WUsjU"" folds",2024-12-16T03:43:48.331Z,173432062833100
"""timh @ IDAaB_gryp"" calls 1.00",2024-12-16T03:43:46.792Z,173432062679200
"""slick nick @ Ch6VcKk8xd"" folds",2024-12-16T03:43:45.846Z,173432062584600
"""victor @ C580E_AfX9"" folds",2024-12-16T03:43:41.491Z,173432062149100
"""Carver @ iHIG57mx6P"" raises to 1.00",2024-12-16T03:43:40.135Z,173432062013500
"""willdevens @ sVfd-WUsjU"" bets 0.20",2024-12-16T03:43:34.679Z,173432061467900
"Turn: 3♠, K♥, K♦ [4♠]",2024-12-16T03:43:28.026Z,173432060802600
"""timh @ IDAaB_gryp"" checks",2024-12-16T03:43:27.173Z,173432060717300
"""slick nick @ Ch6VcKk8xd"" checks",2024-12-16T03:43:24.364Z,173432060436400
"""victor @ C580E_AfX9"" checks",2024-12-16T03:43:03.536Z,173432058353600
"""Carver @ iHIG57mx6P"" checks",2024-12-16T03:43:02.055Z,173432058205500
"""willdevens @ sVfd-WUsjU"" checks",2024-12-16T03:43:00.365Z,173432058036500
"Flop:  [3♠, K♥, K♦]",2024-12-16T03:42:57.842Z,173432057784200
"""Carver @ iHIG57mx6P"" checks",2024-12-16T03:42:56.998Z,173432057699800
"""willdevens @ sVfd-WUsjU"" calls 0.20",2024-12-16T03:42:51.939Z,173432057193900
"""timh @ IDAaB_gryp"" calls 0.20",2024-12-16T03:42:46.484Z,173432056648400
"""Kevin @ tbjpqIQSOB"" folds",2024-12-16T03:42:45.619Z,173432056561900
"""Ryan @ 3GSe5nlH1c"" folds",2024-12-16T03:42:44.747Z,173432056474700
"""slick nick @ Ch6VcKk8xd"" calls 0.20",2024-12-16T03:42:43.771Z,173432056377100
"""victor @ C580E_AfX9"" calls 0.20",2024-12-16T03:42:42.858Z,173432056285800
"""Avery @ 2TyZTIIMz8"" folds",2024-12-16T03:42:40.946Z,173432056094600
"""Davis @ MxiH63B6Pl"" folds",2024-12-16T03:42:38.324Z,173432055832400
"""Carver @ iHIG57mx6P"" posts a big blind of 0.20",2024-12-16T03:42:18.303Z,173432053830312
"""willdevens @ sVfd-WUsjU"" posts a small blind of 0.10",2024-12-16T03:42:18.303Z,173432053830311
"Player stacks: #1 ""Carver @ iHIG57mx6P"" (20.05) | #2 ""Davis @ MxiH63B6Pl"" (21.50) | #3 ""Avery @ 2TyZTIIMz8"" (21.74) | #4 ""victor @ C580E_AfX9"" (17.25) | #6 ""slick nick @ Ch6VcKk8xd"" (20.60) | #7 ""Ryan @ 3GSe5nlH1c"" (22.94) | #8 ""Kevin @ tbjpqIQSOB"" (39.03) | #9 ""timh @ IDAaB_gryp"" (29.80) | #10 ""willdevens @ sVfd-WUsjU"" (57.59)",2024-12-16T03:42:18.303Z,173432053830301
"-- starting hand #57 (id: miknmdztnhx1)  (No Limit Texas Hold'em) (dealer: ""timh @ IDAaB_gryp"") --",2024-12-16T03:42:18.303Z,173432053830300
"""victor @ C580E_AfX9"" shows a 8♣, A♥.",2024-12-16T03:42:12.488Z,173432053248800
"""willdevens @ sVfd-WUsjU"" shows a 4♥.",2024-12-16T03:42:12.083Z,173432053208300
"-- ending hand #56 --",2024-12-16T03:42:11.256Z,173432053125602
"""timh @ IDAaB_gryp"" collected 29.80 from pot with Two Pair, 8's & 7's (combination: 8♥, 8♠, 7♥, 7♠, 6♦)",2024-12-16T03:42:11.256Z,173432053125601
"""Kevin @ tbjpqIQSOB"" collected 29.80 from pot with Two Pair, 8's & 7's (combination: 8♦, 8♠, 7♣, 7♠, 6♦)",2024-12-16T03:42:11.256Z,173432053125600
"River: 6♦, 8♠, 7♠, 3♥ [5♠]",2024-12-16T03:42:07.238Z,173432052723800
"""timh @ IDAaB_gryp"" shows a 8♥, 7♥.",2024-12-16T03:42:03.176Z,173432052317601
"""Kevin @ tbjpqIQSOB"" shows a 7♣, 8♦.",2024-12-16T03:42:03.176Z,173432052317600
"Some players choose to not run it twice.",2024-12-16T03:42:02.329Z,173432052232901
"""timh @ IDAaB_gryp"" chooses to not run it twice.",2024-12-16T03:42:02.329Z,173432052232900
"Remaining players decide whether to run it twice.",2024-12-16T03:42:01.324Z,173432052132401
"""timh @ IDAaB_gryp"" calls 21.65 and go all in",2024-12-16T03:42:01.324Z,173432052132400
"""Kevin @ tbjpqIQSOB"" raises to 21.65",2024-12-16T03:42:00.430Z,173432052043000
"""timh @ IDAaB_gryp"" bets 16.30",2024-12-16T03:41:55.973Z,173432051597300
"Turn: 6♦, 8♠, 7♠ [3♥]",2024-12-16T03:41:53.136Z,173432051313600
"""victor @ C580E_AfX9"" folds",2024-12-16T03:41:52.307Z,173432051230700
"""timh @ IDAaB_gryp"" calls 5.00",2024-12-16T03:41:46.048Z,173432050604800
"""Kevin @ tbjpqIQSOB"" raises to 5.00",2024-12-16T03:41:42.313Z,173432050231300
"""victor @ C580E_AfX9"" calls 2.10",2024-12-16T03:41:36.789Z,173432049678900
"""Davis @ MxiH63B6Pl"" folds",2024-12-16T03:41:35.453Z,173432049545300
"""timh @ IDAaB_gryp"" bets 2.10",2024-12-16T03:41:28.018Z,173432048801800
"Flop:  [6♦, 8♠, 7♠]",2024-12-16T03:41:22.372Z,173432048237200
"""willdevens @ sVfd-WUsjU"" folds",2024-12-16T03:41:21.547Z,173432048154700
"""timh @ IDAaB_gryp"" calls 1.00",2024-12-16T03:41:20.663Z,173432048066300
"""Kevin @ tbjpqIQSOB"" calls 1.00",2024-12-16T03:41:19.755Z,173432047975500
"""Ryan @ 3GSe5nlH1c"" folds",2024-12-16T03:41:18.829Z,173432047882900
"""slick nick @ Ch6VcKk8xd"" folds",2024-12-16T03:41:17.931Z,173432047793100
"""victor @ C580E_AfX9"" calls 1.00",2024-12-16T03:41:16.857Z,173432047685700
"""Avery @ 2TyZTIIMz8"" folds",2024-12-16T03:41:14.979Z,173432047497900
"""Davis @ MxiH63B6Pl"" raises to 1.00",2024-12-16T03:41:12.985Z,173432047298500
"""Carver @ iHIG57mx6P"" folds",2024-12-16T03:41:08.501Z,173432046850100
"""willdevens @ sVfd-WUsjU"" posts a big blind of 0.20",2024-12-16T03:41:07.008Z,173432046700812
"""timh @ IDAaB_gryp"" posts a small blind of 0.10",2024-12-16T03:41:07.008Z,173432046700811
"Player stacks: #1 ""Carver @ iHIG57mx6P"" (20.05) | #2 ""Davis @ MxiH63B6Pl"" (22.50) | #3 ""Avery @ 2TyZTIIMz8"" (21.74) | #4 ""victor @ C580E_AfX9"" (20.35) | #6 ""slick nick @ Ch6VcKk8xd"" (20.60) | #7 ""Ryan @ 3GSe5nlH1c"" (22.94) | #8 ""Kevin @ tbjpqIQSOB"" (36.88) | #9 ""timh @ IDAaB_gryp"" (27.65) | #10 ""willdevens @ sVfd-WUsjU"" (57.79)",2024-12-16T03:41:07.008Z,173432046700801
"-- starting hand #56 (id: 628pjpan6wwc)  (No Limit Texas Hold'em) (dealer: ""Kevin @ tbjpqIQSOB"") --",2024-12-16T03:41:07.008Z,173432046700800
"-- ending hand #55 --",2024-12-16T03:41:04.062Z,173432046406202
"""Kevin @ tbjpqIQSOB"" collected 6.72 from pot",2024-12-16T03:41:04.062Z,173432046406201
"Uncalled bet of 10.00 returned to ""Kevin @ tbjpqIQSOB""",2024-12-16T03:41:04.062Z,173432046406200
"""Avery @ 2TyZTIIMz8"" folds",2024-12-16T03:41:03.214Z,173432046321400
"""Kevin @ tbjpqIQSOB"" bets 10.00",2024-12-16T03:40:36.395Z,173432043639500
"River: A♥, K♠, 8♥, 6♠ [4♦]",2024-12-16T03:40:28.113Z,173432042811300
"""Avery @ 2TyZTIIMz8"" calls 0.20",2024-12-16T03:40:27.294Z,173432042729400
"""Kevin @ tbjpqIQSOB"" bets 0.20",2024-12-16T03:40:20.794Z,173432042079400
"Turn: A♥, K♠, 8♥ [6♠]",2024-12-16T03:40:17.435Z,173432041743500
"""Kevin @ tbjpqIQSOB"" calls 1.48",2024-12-16T03:40:16.616Z,173432041661600
"""Avery @ 2TyZTIIMz8"" raises to 1.48",2024-12-16T03:40:14.278Z,173432041427800
"""Kevin @ tbjpqIQSOB"" bets 0.20",2024-12-16T03:40:06.993Z,173432040699300
"Flop:  [A♥, K♠, 8♥]",2024-12-16T03:40:00.198Z,173432040019800
"""timh @ IDAaB_gryp"" folds",2024-12-16T03:39:59.372Z,173432039937200
"""Kevin @ tbjpqIQSOB"" calls 1.58",2024-12-16T03:39:58.419Z,173432039841900
"""Ryan @ 3GSe5nlH1c"" folds",2024-12-16T03:39:54.289Z,173432039428900
"""slick nick @ Ch6VcKk8xd"" folds",2024-12-16T03:39:53.110Z,173432039311000
"""victor @ C580E_AfX9"" folds",2024-12-16T03:39:49.620Z,173432038962000
"""Avery @ 2TyZTIIMz8"" raises to 1.58",2024-12-16T03:39:48.443Z,173432038844300
"""Davis @ MxiH63B6Pl"" folds",2024-12-16T03:39:42.386Z,173432038238600
"""Carver @ iHIG57mx6P"" folds",2024-12-16T03:39:41.458Z,173432038145800
"""willdevens @ sVfd-WUsjU"" folds",2024-12-16T03:39:40.073Z,173432038007300
"""timh @ IDAaB_gryp"" posts a big blind of 0.20",2024-12-16T03:39:39.085Z,173432037908513
"""Kevin @ tbjpqIQSOB"" posts a small blind of 0.10",2024-12-16T03:39:39.085Z,173432037908512
"Player stacks: #1 ""Carver @ iHIG57mx6P"" (20.05) | #2 ""Davis @ MxiH63B6Pl"" (22.50) | #3 ""Avery @ 2TyZTIIMz8"" (25.00) | #4 ""victor @ C580E_AfX9"" (20.35) | #6 ""slick nick @ Ch6VcKk8xd"" (20.60) | #7 ""Ryan @ 3GSe5nlH1c"" (22.94) | #8 ""Kevin @ tbjpqIQSOB"" (33.42) | #9 ""timh @ IDAaB_gryp"" (27.85) | #10 ""willdevens @ sVfd-WUsjU"" (57.79)",2024-12-16T03:39:39.085Z,173432037908502
"-- starting hand #55 (id: q2dmamsorutl)  (No Limit Texas Hold'em) (dealer: ""Ryan @ 3GSe5nlH1c"") --",2024-12-16T03:39:39.085Z,173432037908501
"The player ""Miles @ DMo5xCnOpG"" stand up with the stack of 9.50.",2024-12-16T03:39:39.085Z,173432037908500
"-- ending hand #54 --",2024-12-16T03:39:33.169Z,173432037316902
"""slick nick @ Ch6VcKk8xd"" collected 1.10 from pot",2024-12-16T03:39:33.169Z,173432037316901
"Uncalled bet of 1.90 returned to ""slick nick @ Ch6VcKk8xd""",2024-12-16T03:39:33.169Z,173432037316900
"""Avery @ 2TyZTIIMz8"" folds",2024-12-16T03:39:32.302Z,173432037230200
"""willdevens @ sVfd-WUsjU"" folds",2024-12-16T03:39:21.015Z,173432036101500
"""timh @ IDAaB_gryp"" folds",2024-12-16T03:39:11.910Z,173432035191000
"""Kevin @ tbjpqIQSOB"" folds",2024-12-16T03:39:10.900Z,173432035090000
"""Ryan @ 3GSe5nlH1c"" folds",2024-12-16T03:39:08.374Z,173432034837400
"""slick nick @ Ch6VcKk8xd"" raises to 2.10",2024-12-16T03:39:07.418Z,173432034741800
"""Miles @ DMo5xCnOpG"" folds",2024-12-16T03:38:50.312Z,173432033031200
"""victor @ C580E_AfX9"" folds",2024-12-16T03:38:29.449Z,173432030944900
"""Avery @ 2TyZTIIMz8"" calls 0.20",2024-12-16T03:38:21.544Z,173432030154400
"""Davis @ MxiH63B6Pl"" folds",2024-12-16T03:38:18.793Z,173432029879300
"""Carver @ iHIG57mx6P"" folds",2024-12-16T03:38:07.200Z,173432028720000
"""willdevens @ sVfd-WUsjU"" calls 0.20",2024-12-16T03:38:06.206Z,173432028620600
"""timh @ IDAaB_gryp"" calls 0.20",2024-12-16T03:37:49.985Z,173432026998500
"""Kevin @ tbjpqIQSOB"" posts a big blind of 0.20",2024-12-16T03:37:48.455Z,173432026845513
"""Ryan @ 3GSe5nlH1c"" posts a small blind of 0.10",2024-12-16T03:37:48.455Z,173432026845512
"Player stacks: #1 ""Carver @ iHIG57mx6P"" (20.05) | #2 ""Davis @ MxiH63B6Pl"" (22.50) | #3 ""Avery @ 2TyZTIIMz8"" (25.20) | #4 ""victor @ C580E_AfX9"" (20.35) | #5 ""Miles @ DMo5xCnOpG"" (9.50) | #6 ""slick nick @ Ch6VcKk8xd"" (19.70) | #7 ""Ryan @ 3GSe5nlH1c"" (23.04) | #8 ""Kevin @ tbjpqIQSOB"" (33.62) | #9 ""timh @ IDAaB_gryp"" (28.05) | #10 ""willdevens @ sVfd-WUsjU"" (57.99)",2024-12-16T03:37:48.455Z,173432026845501
"-- starting hand #54 (id: d9gfpjxllomx)  (No Limit Texas Hold'em) (dealer: ""slick nick @ Ch6VcKk8xd"") --",2024-12-16T03:37:48.455Z,173432026845500
"-- ending hand #53 --",2024-12-16T03:37:42.495Z,173432026249502
"""Davis @ MxiH63B6Pl"" collected 3.60 from pot",2024-12-16T03:37:42.495Z,173432026249501
"Uncalled bet of 1.80 returned to ""Davis @ MxiH63B6Pl""",2024-12-16T03:37:42.495Z,173432026249500
"""timh @ IDAaB_gryp"" folds",2024-12-16T03:37:41.630Z,173432026163000
"""Avery @ 2TyZTIIMz8"" folds",2024-12-16T03:37:40.581Z,173432026058100
"""Davis @ MxiH63B6Pl"" bets 1.80",2024-12-16T03:37:24.548Z,173432024454800
"""timh @ IDAaB_gryp"" checks",2024-12-16T03:37:20.339Z,173432024033900
"Flop:  [4♦, J♣, 9♥]",2024-12-16T03:37:18.655Z,173432023865500
"""timh @ IDAaB_gryp"" calls 1.10",2024-12-16T03:37:17.816Z,173432023781600
"""Ryan @ 3GSe5nlH1c"" folds",2024-12-16T03:37:00.364Z,173432022036400
"""slick nick @ Ch6VcKk8xd"" folds",2024-12-16T03:36:56.685Z,173432021668500
"""Miles @ DMo5xCnOpG"" folds",2024-12-16T03:36:55.731Z,173432021573100
"""victor @ C580E_AfX9"" folds",2024-12-16T03:36:54.842Z,173432021484200
"""Avery @ 2TyZTIIMz8"" calls 1.10",2024-12-16T03:36:53.465Z,173432021346500
"""Davis @ MxiH63B6Pl"" raises to 1.10",2024-12-16T03:36:48.478Z,173432020847800
"""Carver @ iHIG57mx6P"" folds",2024-12-16T03:36:37.278Z,173432019727800
"""willdevens @ sVfd-WUsjU"" folds",2024-12-16T03:36:36.399Z,173432019639900
"""timh @ IDAaB_gryp"" calls 0.20",2024-12-16T03:36:35.490Z,173432019549000
"""Kevin @ tbjpqIQSOB"" folds",2024-12-16T03:36:34.542Z,173432019454200
"""Ryan @ 3GSe5nlH1c"" posts a big blind of 0.20",2024-12-16T03:36:32.928Z,173432019292813
"""slick nick @ Ch6VcKk8xd"" posts a small blind of 0.10",2024-12-16T03:36:32.928Z,173432019292812
"Player stacks: #1 ""Carver @ iHIG57mx6P"" (20.05) | #2 ""Davis @ MxiH63B6Pl"" (20.00) | #3 ""Avery @ 2TyZTIIMz8"" (26.30) | #4 ""victor @ C580E_AfX9"" (20.35) | #5 ""Miles @ DMo5xCnOpG"" (9.50) | #6 ""slick nick @ Ch6VcKk8xd"" (19.80) | #7 ""Ryan @ 3GSe5nlH1c"" (23.24) | #8 ""Kevin @ tbjpqIQSOB"" (33.62) | #9 ""timh @ IDAaB_gryp"" (29.15) | #10 ""willdevens @ sVfd-WUsjU"" (57.99)",2024-12-16T03:36:32.928Z,173432019292801
"-- starting hand #53 (id: wc4z52ljyrft)  (No Limit Texas Hold'em) (dealer: ""Miles @ DMo5xCnOpG"") --",2024-12-16T03:36:32.928Z,173432019292800
"-- ending hand #52 --",2024-12-16T03:36:27.015Z,173432018701502
"""willdevens @ sVfd-WUsjU"" collected 10.20 from pot",2024-12-16T03:36:27.015Z,173432018701501
"Uncalled bet of 7.50 returned to ""willdevens @ sVfd-WUsjU""",2024-12-16T03:36:27.015Z,173432018701500
"""timh @ IDAaB_gryp"" folds",2024-12-16T03:36:26.179Z,173432018617900
"""willdevens @ sVfd-WUsjU"" bets 7.50",2024-12-16T03:36:23.950Z,173432018395000
"""timh @ IDAaB_gryp"" checks",2024-12-16T03:36:19.228Z,173432017922800
"Turn: 8♠, 4♦, 5♣ [10♠]",2024-12-16T03:36:12.478Z,173432017247800
"""timh @ IDAaB_gryp"" calls 3.50",2024-12-16T03:36:11.674Z,173432017167400
"""victor @ C580E_AfX9"" folds",2024-12-16T03:36:10.807Z,173432017080700
"""willdevens @ sVfd-WUsjU"" raises to 3.50",2024-12-16T03:36:04.995Z,173432016499500
"""timh @ IDAaB_gryp"" bets 1.60",2024-12-16T03:35:49.995Z,173432014999500
"Flop:  [8♠, 4♦, 5♣]",2024-12-16T03:35:47.155Z,173432014715500
"""Kevin @ tbjpqIQSOB"" folds",2024-12-16T03:35:46.344Z,173432014634400
"""slick nick @ Ch6VcKk8xd"" folds",2024-12-16T03:35:45.421Z,173432014542100
"""Miles @ DMo5xCnOpG"" folds",2024-12-16T03:35:43.615Z,173432014361500
"""victor @ C580E_AfX9"" calls 0.90",2024-12-16T03:35:28.089Z,173432012808900
"""Avery @ 2TyZTIIMz8"" folds",2024-12-16T03:35:26.775Z,173432012677500
"""Davis @ MxiH63B6Pl"" folds",2024-12-16T03:35:24.426Z,173432012442600
"""Carver @ iHIG57mx6P"" folds",2024-12-16T03:35:23.475Z,173432012347500
"""willdevens @ sVfd-WUsjU"" calls 0.90",2024-12-16T03:35:19.137Z,173432011913700
"""timh @ IDAaB_gryp"" raises to 0.90",2024-12-16T03:35:12.180Z,173432011218000
"""Kevin @ tbjpqIQSOB"" calls 0.20",2024-12-16T03:35:10.046Z,173432011004600
"""Ryan @ 3GSe5nlH1c"" folds",2024-12-16T03:34:54.123Z,173432009412300
"""slick nick @ Ch6VcKk8xd"" posts a big blind of 0.20",2024-12-16T03:34:52.859Z,173432009285913
"""Miles @ DMo5xCnOpG"" posts a small blind of 0.10",2024-12-16T03:34:52.859Z,173432009285912
"Player stacks: #1 ""Carver @ iHIG57mx6P"" (20.05) | #2 ""Davis @ MxiH63B6Pl"" (20.00) | #3 ""Avery @ 2TyZTIIMz8"" (26.30) | #4 ""victor @ C580E_AfX9"" (21.25) | #5 ""Miles @ DMo5xCnOpG"" (9.60) | #6 ""slick nick @ Ch6VcKk8xd"" (20.00) | #7 ""Ryan @ 3GSe5nlH1c"" (23.24) | #8 ""Kevin @ tbjpqIQSOB"" (33.82) | #9 ""timh @ IDAaB_gryp"" (33.55) | #10 ""willdevens @ sVfd-WUsjU"" (52.19)",2024-12-16T03:34:52.859Z,173432009285901
"-- starting hand #52 (id: 2h4yfizn96wc)  (No Limit Texas Hold'em) (dealer: ""victor @ C580E_AfX9"") --",2024-12-16T03:34:52.859Z,173432009285900
"""Ryan @ 3GSe5nlH1c"" shows a 8♥, 9♥.",2024-12-16T03:34:49.951Z,173432008995100
"""slick nick @ Ch6VcKk8xd"" shows a 5♠, 9♦.",2024-12-16T03:34:46.718Z,173432008671800
"-- ending hand #51 --",2024-12-16T03:34:45.838Z,173432008583802
"""Avery @ 2TyZTIIMz8"" collected 10.51 from pot with Pair, A's (combination: A♠, A♦, 8♠, 7♥, 6♠)",2024-12-16T03:34:45.838Z,173432008583801
"""Avery @ 2TyZTIIMz8"" shows a 2♠, A♠.",2024-12-16T03:34:45.838Z,173432008583800
"""Ryan @ 3GSe5nlH1c"" calls 2.24",2024-12-16T03:34:44.989Z,173432008498900
"""Avery @ 2TyZTIIMz8"" bets 2.24",2024-12-16T03:34:43.876Z,173432008387600
"""Ryan @ 3GSe5nlH1c"" checks",2024-12-16T03:34:36.841Z,173432007684100
"River: 8♠, 3♥, A♦, 7♥ [6♠]",2024-12-16T03:34:33.658Z,173432007365800
"""Avery @ 2TyZTIIMz8"" checks",2024-12-16T03:34:32.828Z,173432007282800
"""Ryan @ 3GSe5nlH1c"" checks",2024-12-16T03:34:30.234Z,173432007023400
"Turn: 8♠, 3♥, A♦ [7♥]",2024-12-16T03:34:27.100Z,173432006710000
"""willdevens @ sVfd-WUsjU"" folds",2024-12-16T03:34:26.280Z,173432006628000
"""Kevin @ tbjpqIQSOB"" folds",2024-12-16T03:34:25.390Z,173432006539000
"""Ryan @ 3GSe5nlH1c"" calls 1.04",2024-12-16T03:34:22.866Z,173432006286600
"""victor @ C580E_AfX9"" folds",2024-12-16T03:34:21.663Z,173432006166300
"""Avery @ 2TyZTIIMz8"" bets 1.04",2024-12-16T03:34:20.274Z,173432006027400
"""willdevens @ sVfd-WUsjU"" checks",2024-12-16T03:34:09.450Z,173432004945000
"""Kevin @ tbjpqIQSOB"" checks",2024-12-16T03:34:08.596Z,173432004859600
"""Ryan @ 3GSe5nlH1c"" checks",2024-12-16T03:34:03.337Z,173432004333700
"""victor @ C580E_AfX9"" checks",2024-12-16T03:34:02.330Z,173432004233000
"Flop:  [8♠, 3♥, A♦]",2024-12-16T03:34:00.455Z,173432004045500
"""Avery @ 2TyZTIIMz8"" calls 0.75",2024-12-16T03:33:59.603Z,173432003960300
"""willdevens @ sVfd-WUsjU"" calls 0.75",2024-12-16T03:33:56.614Z,173432003661400
"""Kevin @ tbjpqIQSOB"" calls 0.75",2024-12-16T03:33:55.026Z,173432003502600
"""Ryan @ 3GSe5nlH1c"" calls 0.75",2024-12-16T03:33:54.083Z,173432003408300
"""Miles @ DMo5xCnOpG"" folds",2024-12-16T03:33:52.847Z,173432003284700
"""victor @ C580E_AfX9"" raises to 0.75",2024-12-16T03:33:50.528Z,173432003052800
"""Avery @ 2TyZTIIMz8"" calls 0.20",2024-12-16T03:33:46.251Z,173432002625100
"""Davis @ MxiH63B6Pl"" folds",2024-12-16T03:33:42.801Z,173432002280100
"""Carver @ iHIG57mx6P"" folds",2024-12-16T03:33:41.909Z,173432002190900
"""willdevens @ sVfd-WUsjU"" calls 0.20",2024-12-16T03:33:40.927Z,173432002092700
"""timh @ IDAaB_gryp"" folds",2024-12-16T03:33:35.045Z,173432001504500
"""Kevin @ tbjpqIQSOB"" calls 0.20",2024-12-16T03:33:33.951Z,173432001395100
"""Ryan @ 3GSe5nlH1c"" calls 0.20",2024-12-16T03:33:32.957Z,173432001295700
"""slick nick @ Ch6VcKk8xd"" folds",2024-12-16T03:33:22.462Z,173432000246200
"""Miles @ DMo5xCnOpG"" posts a big blind of 0.20",2024-12-16T03:33:17.887Z,173431999788714
"""victor @ C580E_AfX9"" posts a small blind of 0.10",2024-12-16T03:33:17.887Z,173431999788713
